Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,west hissa,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,okay mujhe address dikaye,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"Bilkul , thanh_binh thanh_binh_address par hai
",inform,phone,01223 362456
HUMAN,phone number,ack,,
BOT,"thanh_binh ka phone number hai thanh_binh_phone
",inform,phone,01223 362456
HUMAN,post code,affirm,,
BOT,"thanh_binh ka post code hai thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,okay good bye,affirm,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main cheap restaurant dhund raha hoon aur woh aisa,inform,pricerange,cheap
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,okay mujhe phone number do please,request,slot,phone
BOT,"la_margherita ka phone number hai la_margherita_phone
",inform,phone,01223 315232
HUMAN,theek thank you good bye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mujhe rest ko doondna hai,ack,,
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,ek vietnamese,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys ek badiya restaurant hai
",offer,name,frankie and bennys
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh vietnamese khana serve karte hain .
",inform,food,vietnamese
HUMAN,uh,repeat,,
BOT,"kya main aapki aur kuch madad kar sakta hu ?
",reqmore,,
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh vietnamese khana serve karte hain .
",inform,food,vietnamese
HUMAN,agala,thankyou,,
BOT,"kya main aapki aur kuch madad kar sakta hu ?
",reqmore,,
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"curry_king indian khana serve karte hain .
",inform,food,indian
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh vietnamese khana serve karte hain .
",inform,food,vietnamese
HUMAN,phone number,ack,,
BOT,"thanh_binh ka phone number hai thanh_binh_phone
",inform,phone,01223 362456
HUMAN,post code,affirm,,
BOT,"thanh_binh ka post code hai thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,theek thank you good bye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mein expensive restaurant dekh raha hoon jo portuguese food serve karta ho,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"sorry but yahan koi bhi portuguese restaurant expensive range me nahin hai
",canthelp,"pricerange, food","expensive, portuguese"
HUMAN,italian food ke baare mein kya khayaal hai,confirm,food,italian
HUMAN,<SILENCE>,silence,,
BOT,"stazione_restaurant_and_coffee_bar badiya restaurant hai serving italian food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , stazione_restaurant_and_coffee_bar stazione_restaurant_and_coffee_bar_address par hai
",inform,phone,01223 352607
HUMAN,Phone number kya hain,request,slot,phone
BOT,"stazione_restaurant_and_coffee_bar ka phone number hai stazione_restaurant_and_coffee_bar_phone
",inform,phone,01223 352607
HUMAN,area kaunsa hain,request,slot,addr
BOT,"centre nagar me is stazione_restaurant_and_coffee_bar acha jagah tha
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,expensive restaurant dekh raha hoon jo basque food serve karta ho,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry expensive price range me koi basque restaurant nahi hai
",canthelp,"pricerange, food","expensive, basque"
HUMAN,korean food ke baare mein kya khayaal hai,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul badiya restaurant hai serving korean food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , little_seoul little_seoul_address par hai
",inform,phone,01223 308681
HUMAN,area kaunsa hain,request,slot,addr
BOT,"centre nagar me is little_seoul acha jagah tha
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,bask food dene wala koi moderately priced restaurant dhundhiye .,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"Sorry moderate price range me koi basque restaurant nahi hai
",canthelp,"pricerange, food","moderate, basque"
HUMAN,british food ke baare mein kya khayaal hai,confirm,food,british
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house badiya restaurant hai serving british food aur woh moderate price range me hai
",inform,pricerange,moderate
HUMAN,Phone number kya hain,request,slot,phone
BOT,"saint_johns_chop_house ka phone number hai saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mai town k center mai ek restaurant dhoond rha hu jo Danish food serve karta hai,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"sorry but yahan koi bhi danish restaurant nahi hai town ki is centre me
",canthelp,"area, food","centre, danish"
HUMAN,european food ke baare mein kya khayaal hai,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe ek achha restaurant hai nagar ke centre bhaag mein jo european khana serve karta hai
",inform,area,centre
HUMAN,Phone number kya hain,request,slot,phone
BOT,"michaelhouse_cafe ka phone number hai michaelhouse_cafe_phone
",inform,phone,01223 309147
HUMAN,post code kya hai,request,slot,postcode
BOT,"michaelhouse_cafe ka post code hai michaelhouse_cafe_post_code .
",inform,phone,01223 309147
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ek acha restaurant hai town ka south mein aur cheap price range mein
",inform,area,south
HUMAN,pata,ack,,
BOT,"Bilkul , the_lucky_star the_lucky_star_address par hai
",inform,phone,01223 244277
HUMAN,phone number,ack,,
BOT,"the_lucky_star ka phone number hai the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,moderate price ki french khana,inform,pricerange,moderate
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"sorry but yahan koi bhi french restaurant moderate range me nahin hai
",canthelp,"pricerange, food","moderate, french"
HUMAN,koi bhi price range,inform,area,dontcare
BOT,"sorry but yahan koi bhi restaurant french serve nahin karta is moderate range me . aapko kya chahiye
",impl-conf,pricerange,moderate
HUMAN,koi bhi price range,inform,area,dontcare
BOT,"sorry but yahan koi bhi french restaurant moderate range me nahin hai
",canthelp,"pricerange, food","moderate, french"
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ek achha restaurant hai nagar ke north bhaag mein jo french khana serve karta hai
",inform,area,north
HUMAN,pata,ack,,
BOT,"Bilkul , restaurant_two_two restaurant_two_two_address par hai
",inform,phone,01223 351880
HUMAN,phone number,ack,,
BOT,"restaurant_two_two ka phone number hai restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,west part of town meh mujhe ek restaurant ko doondna hai,inform,area,west
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton ek badiya restaurant hai
",offer,name,pizza hut cherry hinton
HUMAN,uh price range kya hai,reqalts,,
BOT,"pizza_hut_cherry_hinton moderate range mein hai
",inform,pricerange,moderate
HUMAN,mujhe cheap restaurant chahiye,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"golden_house ki price range cheap hai
",inform,pricerange,cheap
HUMAN,aur yeh nagar ki west mein hai,reqalts,,
BOT,"centre nagar me is golden_house acha jagah tha
",inform,area,centre
HUMAN,nahin mujhe shehar ke west part me ek restaurant chahiye,confirm,area,west
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,okay phone number kya hai,request,slot,phone
BOT,"thanh_binh ka phone number hai thanh_binh_phone
",inform,phone,01223 362456
HUMAN,aur kis type ka khana wo serve karte hain,inform,name,venue
BOT,"thanh_binh vietnamese khana serve karte hain
",inform,food,vietnamese
HUMAN,theek thank you good bye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mujhe ek french restaurant khojne ki jarurat hain,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote french khana serve karte hain .
",inform,food,french
HUMAN,address kya hai,request,slot,addr
HUMAN,"Bilkul , cote cote_address par hai
",inform,area,south
HUMAN,aur kis area mein hai yeh,inform,area,east
BOT,"centre nagar me is cote acha jagah tha
",inform,area,centre
HUMAN,thik hain sukriya goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mujhko ek north part of town mein ko serve karne wala restaurant ki zaroorat hai,inform,area,north
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,koi bath nahi,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,kosher food,inform,food,kosher
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but town ke iss north me koi bhi kosher restaurant nahi hai .
",canthelp,"area, food","north, kosher"
HUMAN,french kaisa rahega,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ek achha restaurant hai nagar ke north bhaag mein jo french khana serve karta hai
",inform,area,north
HUMAN,aur phone number kya hai,request,slot,area
BOT,"restaurant_two_two ka phone number hai restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,cheap restaurant west town ka hissa,inform,pricerange,cheap
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,aur kuch,repeat,,
BOT,"aap restaurant dhund rahe hai na ?
",confirm-domain,,
HUMAN,aur kuch,repeat,,
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,aur kya,repeat,,
BOT,"la_margherita ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,veh kis type ka food serve karte hai,request,slot,food
BOT,"la_margherita italian khana serve karte hain
",inform,food,italian
HUMAN,address kya hai,request,slot,addr
HUMAN,"Bilkul , la_margherita la_margherita_address par hai
",inform,name,la margherita
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,international,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant international khana serve karte hain .
",inform,food,international
HUMAN,moderately priced,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant badiya restaurant hai serving international food aur woh moderate price range me hai
",inform,pricerange,moderate
HUMAN,Phone number kya hain,request,slot,phone
BOT,"the_varsity_restaurant ka phone number hai the_varsity_restaurant_phone
",inform,phone,01223 356060
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mujhe ek cheap restaurant chaiye,inform,area,west
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,south part of town meh koye parvah nahi,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ek acha restaurant hai town ka south mein aur cheap price range mein
",inform,area,south
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , the_lucky_star the_lucky_star_address par hai
",inform,phone,01223 244277
HUMAN,Phone number kya hain,request,slot,phone
BOT,"the_lucky_star ka phone number hai the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,south part of town meh food hai,confirm,area,south
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,koye parva nahe,inform,this,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,catalan khana,inform,food,catalan
HUMAN,<SILENCE>,silence,,
BOT,"sorry but yahan koi bhi catalan restaurant nahi hai town ki is south me
",canthelp,"area, food","south, catalan"
HUMAN,portuguese kaisa rahega,reqalts,,
BOT,"peking_restaurant ek achha restaurant hai nagar ke south bhaag mein jo chinese khana serve karta hai
",inform,area,south
HUMAN,portuguese,inform,food,portuguese
BOT,"nandos ek achha restaurant hai nagar ke south bhaag mein jo portuguese khana serve karta hai
",inform,area,south
HUMAN,Phone number kya hain,request,slot,phone
BOT,"nandos ka phone number hai nandos_phone
",inform,phone,01223 327908
HUMAN,address kya hai,request,slot,addr
BOT,"nandos ek acha restaurant hai town ka south mein aur cheap price range mein
",inform,area,south
HUMAN,address kya hai,request,slot,addr
HUMAN,"Bilkul , nandos nandos_address par hai
",request,slot,phone
HUMAN,goodbye,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mujhe shehar ke west part mein cheap restaurant chaiye,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , thanh_binh thanh_binh_address par hai
",inform,phone,01223 362456
HUMAN,kya hai,affirm,,
