,0,1,2,3,4
460,BOT,"Did you say you are looking for a restaurant in the north of town ?
",expl-conf,area,north
461,HUMAN,<SILENCE>,silence,,
462,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
463,HUMAN,<SILENCE>,silence,,
464,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
465,HUMAN,<SILENCE>,silence,,
466,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
467,HUMAN,moderate,reqalts,,
468,HUMAN,<SILENCE>,silence,,
469,BOT,"meghna is a nice place in the north of town and the prices are moderate
",inform,area,north
470,HUMAN,<SILENCE>,silence,,
471,BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
472,HUMAN,thank you good bye,bye,,
473,BOT," you are welcome
",bye,,
474,HUMAN,<SILENCE>,silence,,
475,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
476,HUMAN,indonesian food,inform,food,indonesian
477,BOT,"What kind of food would you like ?
",request,slot,food
478,HUMAN,indonesian food,inform,food,indonesian
479,BOT,"You are looking for a indonesian restaurant right ?
",expl-conf,food,indonesian
480,HUMAN,yes,request,slot,addr
481,BOT,"I'm sorry but there is no restaurant serving indonesian food
",canthelp,food,indonesian
482,HUMAN,<SILENCE>,silence,,
483,BOT,"Could you please repeat that ?
",repeat,,
484,HUMAN,yes,request,slot,addr
485,BOT,"I'm sorry but there is no restaurant serving indonesian food
",canthelp,food,indonesian
486,HUMAN,indian food,inform,food,indian
487,BOT,"There are restaurants serving indian food . What area do you want ?
",impl-conf,food,indian
488,HUMAN,east,affirm,,
489,BOT,"Did you say you are looking for a restaurant in the east of town ?
",expl-conf,area,east
490,HUMAN,yes,request,slot,addr
491,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
492,HUMAN,moderate,reqalts,,
493,HUMAN,<SILENCE>,silence,,
494,BOT,"curry_prince is a great restaurant serving moderate indian food in the east of town .
",inform,area,east
495,HUMAN,thank you good bye,bye,,
496,BOT," you are welcome
",bye,,
497,HUMAN,<SILENCE>,silence,,
498,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
499,HUMAN,<SILENCE>,silence,,
500,BOT,"What kind of food would you like ?
",request,slot,food
501,HUMAN,corsica food,inform,food,corsica
502,BOT,"I'm sorry but there is no restaurant serving corsica food
",canthelp,food,corsica
503,HUMAN,gastropub food,thankyou,,
504,BOT,"There are restaurants serving gastropub food . What area do you want ?
",impl-conf,food,gastropub
505,HUMAN,<SILENCE>,silence,,
506,BOT,"What part of town do you have in mind ?
",request,slot,area
507,HUMAN,south,inform,area,south
508,BOT,"I'm sorry but there is no gastropub restaurant in the south of town
",canthelp,"food, area","gastropub, south"
509,HUMAN,north,inform,area,north
510,BOT,"Could you please repeat that ?
",repeat,,
511,HUMAN,thank you good bye,bye,,
512,BOT," you are welcome
",bye,,
513,HUMAN,<SILENCE>,silence,,
514,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
515,HUMAN,unusual food,inform,food,unusual
516,BOT,"I'm sorry but there is no restaurant serving unusual food
",canthelp,food,unusual
517,HUMAN,french food,inform,food,french
518,BOT,"There are restaurants serving french food . What area do you want ?
",impl-conf,food,french
519,HUMAN,<SILENCE>,silence,,
520,BOT,"What part of town do you have in mind ?
",request,slot,area
521,HUMAN,was,affirm,,
522,BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
523,HUMAN,yes,request,slot,addr
524,BOT,"I'm sorry but there is no french restaurant in the west of town
",canthelp,"food, area","french, west"
525,HUMAN,thank you good bye,bye,,
526,BOT," you are welcome
",bye,,
527,HUMAN,<SILENCE>,silence,,
528,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
529,HUMAN,portuguese food,confirm,food,portuguese
530,BOT,"There are restaurants serving portuguese food . What area do you want ?
",impl-conf,food,portuguese
531,HUMAN,any area,inform,area,dontcare
532,BOT,"There are restaurants serving portuguese food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
533,HUMAN,any price range,inform,area,dontcare
534,HUMAN,<SILENCE>,silence,,
535,BOT,"nandos_city_centre serves portuguese food
",inform,food,portuguese
536,HUMAN,whats the address,request,slot,addr
537,BOT,"Sure , nandos_city_centre is on nandos_city_centre_address
",inform,addr,33-34 saint andrews street
538,HUMAN,<SILENCE>,silence,,
539,BOT,"nandos serves portuguese food
",inform,food,portuguese
540,HUMAN,whats the address,request,slot,addr
541,HUMAN,"Sure , nandos is on nandos_address
",request,slot,phone
542,HUMAN,whats the phone number,request,slot,phone
543,BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
544,HUMAN,thank you goodbye,bye,,
545,BOT," you are welcome
",bye,,
546,HUMAN,<SILENCE>,silence,,
547,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
548,HUMAN,modern_european food,negate,,
549,BOT,"I'm sorry but there is no restaurant serving northern_european food
",canthelp,food,northern european
550,HUMAN,austria asian food,inform,food,australasian
551,BOT,"Could you please repeat that ?
",repeat,,
552,HUMAN,australia asian food,inform,food,australasian
553,BOT,"I'm sorry but there is no restaurant serving australasian food
",canthelp,food,australasian
554,HUMAN,thank you good bye,bye,,
555,BOT," you are welcome
",bye,,
556,HUMAN,<SILENCE>,silence,,
557,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
558,HUMAN,<SILENCE>,silence,,
559,BOT,"What kind of food would you like ?
",request,slot,food
560,HUMAN,i dont care,inform,this,dontcare
561,BOT,"There are restaurants if you don't care about the food . What area do you want ?
",impl-conf,food,dontcare
562,HUMAN,east,affirm,,
563,BOT,"There are restaurants in the east of town serving any kind of food . What price range would you like ?
",impl-conf,area,east
564,HUMAN,<SILENCE>,silence,,
565,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
566,HUMAN,cheap,inform,pricerange,cheap
567,HUMAN,<SILENCE>,silence,,
568,BOT,"the_missing_sock is a nice place in the east of town and the prices are cheap
",inform,area,east
569,HUMAN,whats the address,request,slot,addr
570,BOT,"Sure , the_missing_sock is on the_missing_sock_address
",inform,phone,01223 812660
571,HUMAN,and the phone number,inform,food,spanish
572,BOT,"The phone number of the_missing_sock is the_missing_sock_phone
",inform,phone,01223 812660
573,HUMAN,and what kind of food,request,slot,food
574,BOT,"the_missing_sock serves international food
",inform,food,international
575,HUMAN,thank you good bye,bye,,
576,BOT," you are welcome
",bye,,
577,HUMAN,<SILENCE>,silence,,
578,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
579,HUMAN,<SILENCE>,silence,,
580,BOT,"What kind of food would you like ?
",request,slot,food
581,HUMAN,i dont care,inform,this,dontcare
582,BOT,"There are restaurants if you don't care about the food . What area do you want ?
",impl-conf,food,dontcare
583,HUMAN,the south part of town,inform,area,south
584,BOT,"There are restaurants in the south of town serving any kind of food . What price range would you like ?
",impl-conf,area,south
585,HUMAN,moderately priced,inform,pricerange,moderate
586,HUMAN,<SILENCE>,silence,,
587,BOT,"restaurant_alimentum is a nice place in the south of town and the prices are moderate
",inform,area,south
588,HUMAN,whats their address,request,slot,addr
589,BOT,"Sure , restaurant_alimentum is on restaurant_alimentum_address
",inform,phone,01223 413000
590,HUMAN,and their phone number,inform,food,spanish
591,BOT,"The phone number of restaurant_alimentum is restaurant_alimentum_phone
",inform,phone,01223 413000
592,HUMAN,what kind of food do they serve,request,slot,food
593,BOT,"restaurant_alimentum serves modern_european food
",inform,food,modern european
594,HUMAN,thank you good bye,bye,,
595,BOT," you are welcome
",bye,,
596,HUMAN,<SILENCE>,silence,,
597,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
598,HUMAN,im looking for a restaurant that serves gastropub food,inform,food,gastropub
599,BOT,"There are restaurants serving gastropub food . What area do you want ?
",impl-conf,food,gastropub
600,HUMAN,i dont care,inform,this,dontcare
601,BOT,"There are restaurants serving gastropub food in any part of town . What price range would you like ?
",impl-conf,area,dontcare
602,HUMAN,i dont care,inform,this,dontcare
603,HUMAN,<SILENCE>,silence,,
604,BOT,"the_slug_and_lettuce serves gastropub food
",inform,food,gastropub
605,HUMAN,whats their address,request,slot,addr
606,BOT,"Sure , the_slug_and_lettuce is on the_slug_and_lettuce_address
",inform,phone,dontcare
607,HUMAN,thank you good bye,bye,,
608,BOT," you are welcome
",bye,,
609,HUMAN,<SILENCE>,silence,,
610,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
611,HUMAN,im looking for a restaurant in the east part of town,inform,area,east
612,BOT,"There are restaurants in the east of town . What type of food do you want ?
",impl-conf,area,east
613,HUMAN,gastropub,inform,food,gastropub
614,HUMAN,<SILENCE>,silence,,
615,BOT,"royal_standard is a nice place in the east of town serving tasty gastropub food
",inform,area,east
616,HUMAN,and whats their phone number,request,slot,postcode
617,BOT,"Could you please repeat that ?
",repeat,,
618,HUMAN,whats their phone number,request,slot,area
619,BOT,"The phone number of royal_standard is royal_standard_phone
",inform,phone,01223 247877
620,HUMAN,thank you good bye,bye,,
621,BOT," you are welcome
",bye,,
622,HUMAN,<SILENCE>,silence,,
623,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
624,HUMAN,im looking for a restaurant in the center of town,inform,area,centre
625,BOT,"There are restaurants in the centre of town . What type of food do you want ?
",impl-conf,area,centre
626,HUMAN,how about international food,inform,food,international
627,BOT,"I'm sorry but there is no restaurant serving unusual food
",canthelp,food,unusual
628,HUMAN,international food,inform,food,international
629,BOT,"Could you please repeat that ?
",repeat,,
630,HUMAN,international food,inform,food,international
631,BOT,"Did you say you are looking for a restaurant in the centre of town ?
",expl-conf,area,centre
632,HUMAN,yes,request,slot,addr
633,BOT,"There are restaurants serving international in the centre of town . What price range would you like ?
",impl-conf,area,centre
634,HUMAN,i dont care,inform,this,dontcare
635,HUMAN,<SILENCE>,silence,,
636,BOT,"bloomsbury_restaurant is a nice place in the centre of town serving tasty international food
",inform,area,centre
637,HUMAN,whats their phone number,request,slot,area
638,BOT,"bloomsbury_restaurant is a great restaurant
",offer,name,bloomsbury restaurant
639,HUMAN,whats their phone number,request,slot,area
640,BOT,"The phone number of bloomsbury_restaurant is bloomsbury_restaurant_phone
",inform,phone,0871 942 9180
641,HUMAN,and whats their price range,request,slot,postcode
642,BOT,"bloomsbury_restaurant is in the moderate price range
",inform,pricerange,moderate
643,HUMAN,thank you good bye,bye,,
644,BOT," you are welcome
",bye,,
645,HUMAN,<SILENCE>,silence,,
646,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
647,HUMAN,a cheap restaurant and it should be in the west part of town,inform,area,west
648,BOT,"There are restaurants in the west of town . What type of food do you want ?
",impl-conf,area,west
649,HUMAN,any,inform,food,dontcare
650,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
651,HUMAN,yes,request,slot,addr
652,BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
653,HUMAN,cheap restaurant,inform,pricerange,cheap
654,HUMAN,<SILENCE>,silence,,
655,BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
656,HUMAN,yes,request,slot,addr
657,BOT,"la_margherita is a nice place in the west of town and the prices are cheap
",inform,area,west
658,HUMAN,whats the address,request,slot,addr
659,HUMAN,"Sure , la_margherita is on la_margherita_address
",inform,name,la margherita
660,HUMAN,and phone number,hello,,
661,BOT,"The phone number of la_margherita is la_margherita_phone
",inform,phone,01223 315232
662,HUMAN,thank you good bye,bye,,
663,BOT," you are welcome
",bye,,
664,HUMAN,<SILENCE>,silence,,
665,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
666,HUMAN,i want to find a restaurant in the center and it should serve vietnamese food,inform,area,centre
667,BOT,"There are restaurants in the centre of town . What type of food do you want ?
",impl-conf,area,centre
668,HUMAN,vietnamese food,inform,food,vietnamese
669,HUMAN,<SILENCE>,silence,,
670,BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
671,HUMAN,whats the address,request,slot,addr
