Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,okay enaku phone number kudunga,request,slot,phone
BOT,"la_margherita oda phone number la_margherita_phone
",inform,phone,01223 315232
HUMAN,seri nandri good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Ennaku rest vendum.,ack,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,a vietnamese,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys pramadhamana restaurant
",offer,name,frankie and bennys
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh serves vietnamese food .
",inform,food,vietnamese
HUMAN,uh,repeat,,
BOT,"Vera ethavathu help venuma ?
",reqmore,,
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh serves vietnamese food .
",inform,food,vietnamese
HUMAN,next,thankyou,,
BOT,"Vera ethavathu help venuma ?
",reqmore,,
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"curry_king serves indian food .
",inform,food,indian
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh serves vietnamese food .
",inform,food,vietnamese
HUMAN,phone number,ack,,
BOT,"thanh_binh oda phone number thanh_binh_phone
",inform,phone,01223 362456
HUMAN,post code,affirm,,
BOT,"thanh_binh oda post code thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,seri nandri good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan portuguese food serve panra oru expensive restaurant parkiren,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. expensive price range la entha restaurant um illai
",canthelp,"pricerange, food","expensive, portuguese"
HUMAN,italian food epdi,confirm,food,italian
HUMAN,<SILENCE>,silence,,
BOT,"stazione_restaurant_and_coffee_bar italian food serve panra pramadhamana restaurant. Adhu expensive price range la irukku.
",inform,pricerange,expensive
HUMAN,address enna,request,slot,addr
BOT,"Sure. stazione_restaurant_and_coffee_bar stazione_restaurant_and_coffee_bar_address la irukku.
",inform,phone,01223 352607
HUMAN,phone number ena,request,slot,phone
BOT,"stazione_restaurant_and_coffee_bar oda phone number stazione_restaurant_and_coffee_bar_phone
",inform,phone,01223 352607
HUMAN,Enaa area ?,request,slot,addr
BOT,"stazione_restaurant_and_coffee_bar centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,Naan basque food serve panra oru expensive restaurant parkiren,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. expensive price range la entha restaurant um illai
",canthelp,"pricerange, food","expensive, basque"
HUMAN,korean food epdi,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul korean food serve panra pramadhamana restaurant. Adhu expensive price range la irukku.
",inform,pricerange,expensive
HUMAN,address enna,request,slot,addr
BOT,"Sure. little_seoul little_seoul_address la irukku.
",inform,phone,01223 308681
HUMAN,Enaa area ?,request,slot,addr
BOT,"little_seoul centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,sumaarana velai la bask saapadu kedaikara restaurant kandupudi,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. moderate price range la entha restaurant um illai
",canthelp,"pricerange, food","moderate, basque"
HUMAN,british food epdi,confirm,food,british
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house british food serve panra pramadhamana restaurant. Adhu moderate price range la irukku.
",inform,pricerange,moderate
HUMAN,phone number ena,request,slot,phone
BOT,"saint_johns_chop_house oda phone number saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,na danish food serve pandra restaurant town ku center la irukuratha pakuren,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. centre la entha danish restaurant um illai 
",canthelp,"area, food","centre, danish"
HUMAN,european food epdi,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe centre of town la irukkura european food serve panra nalla restaurant
",inform,area,centre
HUMAN,phone number ena,request,slot,phone
BOT,"michaelhouse_cafe oda phone number michaelhouse_cafe_phone
",inform,phone,01223 309147
HUMAN,post code enna,request,slot,postcode
BOT,"michaelhouse_cafe oda post code michaelhouse_cafe_post_code
",inform,phone,01223 309147
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star south of town la cheap price range la irukkura nalla restaurant
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure. the_lucky_star the_lucky_star_address la irukku.
",inform,phone,01223 244277
HUMAN,phone number,ack,,
BOT,"the_lucky_star oda phone number the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,moderately priced french unavu,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. moderate price range la entha restaurant um illai
",canthelp,"pricerange, food","moderate, french"
HUMAN,ethavthu price range,inform,area,dontcare
BOT,"moderate price range la french food serve panra restaurants irukku. Entha area la venum ?
",impl-conf,pricerange,moderate
HUMAN,ethavthu price range,inform,area,dontcare
BOT,"Sorry. moderate price range la entha restaurant um illai
",canthelp,"pricerange, food","moderate, french"
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two north of town la irukkura french food serve panra nalla restaurant
",inform,area,north
HUMAN,address,ack,,
BOT,"Sure. restaurant_two_two restaurant_two_two_address la irukku.
",inform,phone,01223 351880
HUMAN,phone number,ack,,
BOT,"restaurant_two_two oda phone number restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Ennaku intha west part of town la oru restaurant thevai,inform,area,west
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton pramadhamana restaurant
",offer,name,pizza hut cherry hinton
HUMAN,uh price range enna,reqalts,,
BOT,"pizza_hut_cherry_hinton moderate price range la irukku
",inform,pricerange,moderate
HUMAN,ennaku cheap vilai ulla oru restaurant venum,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"golden_house oda price range cheap
",inform,pricerange,cheap
HUMAN,and west part of town la iruku,reqalts,,
BOT,"golden_house centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,illa enaku west town la restaurant venum,confirm,area,west
BOT,"thanh_binh west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,ok phone number yena,request,slot,phone
BOT,"thanh_binh oda phone number thanh_binh_phone
",inform,phone,01223 362456
HUMAN,and entha madri food serve pannuvanga ?,inform,name,venue
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,seri nandri good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Naan french restaurant ai kandupidikanam,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serves french food .
",inform,food,french
HUMAN,Address enna,request,slot,addr
HUMAN,"Sure. cote cote_address la irukku.
",inform,area,south
HUMAN,and entha area la iruku ?,inform,area,east
BOT,"cote centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,ok nanri goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Yenakku  north part of the town la   ko serve pannra restaurant venum,inform,area,north
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,kavalai illai,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,kosher food,inform,food,kosher
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. north la entha kosher restaurant um illai 
",canthelp,"area, food","north, kosher"
HUMAN,french epdi,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two north of town la irukkura french food serve panra nalla restaurant
",inform,area,north
HUMAN,and phone number ennathu ?,request,slot,area
BOT,"restaurant_two_two oda phone number restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cheap restaurant west part of town,inform,pricerange,cheap
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,vere edhaachu iruka,repeat,,
BOT,"Ungaluku restaurant thaane venum ?
",confirm-domain,,
HUMAN,vere edhaachu iruka,repeat,,
BOT,"thanh_binh west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,vera enna,repeat,,
BOT,"la_margherita west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,Avanga enna kind of food serve pannuvanga,request,slot,food
BOT,"la_margherita serves italian food
",inform,food,italian
HUMAN,address enna,request,slot,addr
HUMAN,"Sure. la_margherita la_margherita_address la irukku.
",inform,name,la margherita
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,international,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant serves international food .
",inform,food,international
HUMAN,moderately priced,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant international food serve panra pramadhamana restaurant. Adhu moderate price range la irukku.
",inform,pricerange,moderate
HUMAN,phone number ena,request,slot,phone
BOT,"the_varsity_restaurant oda phone number the_varsity_restaurant_phone
",inform,phone,01223 356060
HUMAN,apram pakalam,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,ennaku oru cheap restaurant venum.,inform,area,west
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,athu nagarathin south paguthiyil illai,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star south of town la cheap price range la irukkura nalla restaurant
",inform,area,south
HUMAN,address enna,request,slot,addr
BOT,"Sure. the_lucky_star the_lucky_star_address la irukku.
",inform,phone,01223 244277
HUMAN,phone number ena,request,slot,phone
BOT,"the_lucky_star oda phone number the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,apram pakalam,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,south la irukara saapadu,confirm,area,south
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,ethu vishiyamea illa,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,catalan food,inform,food,catalan
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. south la entha catalan restaurant um illai 
",canthelp,"area, food","south, catalan"
HUMAN,portuguese epdi,reqalts,,
BOT,"peking_restaurant south of town la irukkura chinese food serve panra nalla restaurant
",inform,area,south
HUMAN,portuguese,inform,food,portuguese
BOT,"nandos south of town la irukkura portuguese food serve panra nalla restaurant
",inform,area,south
HUMAN,phone number ena,request,slot,phone
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,address enna,request,slot,addr
BOT,"nandos south of town la cheap price range la irukkura nalla restaurant
",inform,area,south
HUMAN,address enna,request,slot,addr
HUMAN,"Sure. nandos nandos_address la irukku.
",request,slot,phone
HUMAN,apram pakalam,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enaku intha west part of town la oru cheap restaurant venum,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,address enna,request,slot,addr
BOT,"Sure. thanh_binh thanh_binh_address la irukku.
",inform,phone,01223 362456
HUMAN,enna,affirm,,
BOT,"thanh_binh west of town la cheap price range la irukkura nalla restaurant
",inform,area,west
HUMAN,enna type food serve pannuvanga,request,slot,food
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,apram pakalam,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,Center il french food serve panna restaurant enakku venam.,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serves french food .
",inform,food,french
HUMAN,athu enga iruku,inform,area,north
BOT,"Ungaluku restaurant thaane venum ?
",confirm-domain,,
HUMAN,amam,request,slot,addr
BOT,"cote serves french food .
",inform,food,french
HUMAN,Adu enna center le irukka ?,inform,area,east
BOT,"cote centre of town la irukkura nalla idam
",inform,area,centre
HUMAN,phone number ena,request,slot,phone
BOT,"cote oda phone number cote_phone
",inform,phone,01223 311053
HUMAN,price range ena,request,slot,postcode
BOT,"cote expensive price range la irukku
",inform,pricerange,expensive
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,"naan town udiya east idathula , oru cheap restaurant parthutuirukken",inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock east of town la cheap price range la irukkura nalla restaurant
",inform,area,east
