Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,phone number,ack,,
BOT,"thanh_binh er phone number holo thanh_binh_phone
",inform,phone,01223 362456
HUMAN,post code,affirm,,
BOT,"thanh_binh er post code holo thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,acha goodbye,affirm,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant dekhchi jeta hobe,inform,pricerange,cheap
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,acha apnar phone number ta dite parben,request,slot,phone
BOT,"la_margherita er phone number holo la_margherita_phone
",inform,phone,01223 315232
HUMAN,acha thank you good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta restaurant khujte chai,ack,,
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,ekta vietnamese,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys ekta khub bhalo restaurant
",offer,name,frankie and bennys
HUMAN,vietnamese khabar,inform,food,vietnamese
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,uh,repeat,,
BOT,"Ami ki apnake ar kichu tey help korte pari ?
",reqmore,,
HUMAN,vietnamese khabar,inform,food,vietnamese
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,porer,thankyou,,
BOT,"Ami ki apnake ar kichu tey help korte pari ?
",reqmore,,
HUMAN,vietnamese khabar,inform,food,vietnamese
BOT,"curry_king indian khabar serve kore
",inform,food,indian
HUMAN,vietnamese khabar,inform,food,vietnamese
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,phone number,ack,,
BOT,"thanh_binh er phone number holo thanh_binh_phone
",inform,phone,01223 362456
HUMAN,post code,affirm,,
BOT,"thanh_binh er post code holo thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,acha thank you good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta expensive restaurant khujchi jekahne portuguese khabar serve hoy,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but kono expensive price range ey portuguese restaurant nei
",canthelp,"pricerange, food","expensive, portuguese"
HUMAN,ki bolo italian khabar kemon hobe,confirm,food,italian
HUMAN,<SILENCE>,silence,,
BOT,"stazione_restaurant_and_coffee_bar ekta khub bhalo restaurant jekhane italian khabar serve hoye ar eta expensive price range ey pore
",inform,pricerange,expensive
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , stazione_restaurant_and_coffee_bar er address holo stazione_restaurant_and_coffee_bar_address
",inform,phone,01223 352607
HUMAN,phone number ta ki,request,slot,phone
BOT,"stazione_restaurant_and_coffee_bar er phone number holo stazione_restaurant_and_coffee_bar_phone
",inform,phone,01223 352607
HUMAN,area ta ki,request,slot,addr
BOT,"stazione_restaurant_and_coffee_bar ekta nice jayega town er centre ey
",inform,area,centre
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,Ami ekta expensive restaurant khujchi jekahne basque khabar serve hoy,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but kono expensive price range ey basque restaurant nei
",canthelp,"pricerange, food","expensive, basque"
HUMAN,ki bolo korean khabar kemon hobe,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul ekta khub bhalo restaurant jekhane korean khabar serve hoye ar eta expensive price range ey pore
",inform,pricerange,expensive
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , little_seoul er address holo little_seoul_address
",inform,phone,01223 308681
HUMAN,area ta ki,request,slot,addr
BOT,"little_seoul ekta nice jayega town er centre ey
",inform,area,centre
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ekta moderately priced restaurant khojo jekhane bask khabar serve kore,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but kono moderate price range ey basque restaurant nei
",canthelp,"pricerange, food","moderate, basque"
HUMAN,ki bolo british khabar kemon hobe,confirm,food,british
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house ekta khub bhalo restaurant jekhane british khabar serve hoye ar eta moderate price range ey pore
",inform,pricerange,moderate
HUMAN,phone number ta ki,request,slot,phone
BOT,"saint_johns_chop_house er phone number holo saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami town er center ey ekta restaurant khujchi jeta danish khabar serve kore,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but town er centre ey kono danish restaurant nei
",canthelp,"area, food","centre, danish"
HUMAN,ki bolo european khabar kemon hobe,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe ekta nice restaurant town er centre ey jekhane european khabar serve hoye
",inform,area,centre
HUMAN,phone number ta ki,request,slot,phone
BOT,"michaelhouse_cafe er phone number holo michaelhouse_cafe_phone
",inform,phone,01223 309147
HUMAN,post code ta ki,request,slot,postcode
BOT,"michaelhouse_cafe er post code holo michaelhouse_cafe_post_code
",inform,phone,01223 309147
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ekta nice restaurant town er south ey jeta cheap price range ey pore
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure , the_lucky_star er address holo the_lucky_star_address
",inform,phone,01223 244277
HUMAN,phone number,ack,,
BOT,"the_lucky_star er phone number holo the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Moderately priced french khabar,inform,pricerange,moderate
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but kono moderate price range ey french restaurant nei
",canthelp,"pricerange, food","moderate, french"
HUMAN,jekono price range,inform,area,dontcare
BOT,"Onek restaurants ache jara moderate price range ey french khabar serve kore , apni kon area tey pochondo korben ?
",impl-conf,pricerange,moderate
HUMAN,jekono price range,inform,area,dontcare
BOT,"Sorry , but kono moderate price range ey french restaurant nei
",canthelp,"pricerange, food","moderate, french"
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ekta nice restaurant town er north ey jekhane french khabar serve hoye
",inform,area,north
HUMAN,address,ack,,
BOT,"Sure , restaurant_two_two er address holo restaurant_two_two_address
",inform,phone,01223 351880
HUMAN,phone number,ack,,
BOT,"restaurant_two_two er phone number holo restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amake ekta restaurant town er west part ey khujte hobe,inform,area,west
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton ekta khub bhalo restaurant
",offer,name,pizza hut cherry hinton
HUMAN,uh er price range koto ?,reqalts,,
BOT,"pizza_hut_cherry_hinton moderate price range ey pore
",inform,pricerange,moderate
HUMAN,amar ekta cheap restaurant dorkar,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"golden_house er price range holo cheap
",inform,pricerange,cheap
HUMAN,ar eta town er west part ey,reqalts,,
BOT,"golden_house ekta nice jayega town er centre ey
",inform,area,centre
HUMAN,na amar ekta restaurant chai town er west part ey,confirm,area,west
BOT,"thanh_binh ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,acha phone number ta ki,request,slot,phone
BOT,"thanh_binh er phone number holo thanh_binh_phone
",inform,phone,01223 362456
HUMAN,ar ki type er khabar ora serve kore,inform,name,venue
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,acha thank you good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amake ekta french restaurant khujte hobe,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote french khabar serve kore
",inform,food,french
HUMAN,address ta ki,request,slot,addr
HUMAN,"Sure , cote er address holo cote_address
",inform,area,south
HUMAN,ar kon area tey eta ache,inform,area,east
BOT,"cote ekta nice jayega town er centre ey
",inform,area,centre
HUMAN,ok dhonnobad bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta restaurant dorkar town er north part ey jekhane ko serve kora hoye,inform,area,north
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,matter kore na,inform,this,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,kosher khabar,inform,food,kosher
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but town er north ey kono kosher restaurant nei
",canthelp,"area, food","north, kosher"
HUMAN,french kemon hobe,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ekta nice restaurant town er north ey jekhane french khabar serve hoye
",inform,area,north
HUMAN,ar phone number ta ki,request,slot,area
BOT,"restaurant_two_two er phone number holo restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,cheap restaurant town er west part ey,inform,pricerange,cheap
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,ar onno kichu ache,repeat,,
BOT,"apni ekta restaurant khujchen right ?
",confirm-domain,,
HUMAN,ar onno kichu ache,repeat,,
BOT,"thanh_binh ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,ar ki,repeat,,
BOT,"la_margherita ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,ora ki rokom khabar serve kore,request,slot,food
BOT,"la_margherita italian khabar serve kore
",inform,food,italian
HUMAN,address ta ki,request,slot,addr
HUMAN,"Sure , la_margherita er address holo la_margherita_address
",inform,name,la margherita
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,international,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant international khabar serve kore
",inform,food,international
HUMAN,Moderately priced,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant ekta khub bhalo restaurant jekhane international khabar serve hoye ar eta moderate price range ey pore
",inform,pricerange,moderate
HUMAN,phone number ta ki,request,slot,phone
BOT,"the_varsity_restaurant er phone number holo the_varsity_restaurant_phone
",inform,phone,01223 356060
HUMAN,good bye,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta cheap restaurant chai,inform,area,west
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,kichu jaaye ashe na town er south part ey,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ekta nice restaurant town er south ey jeta cheap price range ey pore
",inform,area,south
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , the_lucky_star er address holo the_lucky_star_address
",inform,phone,01223 244277
HUMAN,phone number ta ki,request,slot,phone
BOT,"the_lucky_star er phone number holo the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,good bye,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,khabar town er south part ey,confirm,area,south
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,kichu jaaye ashe na,inform,this,dontcare
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,catalan khabar,inform,food,catalan
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but town er south ey kono catalan restaurant nei
",canthelp,"area, food","south, catalan"
HUMAN,portuguese kemon hobe,reqalts,,
BOT,"peking_restaurant ekta nice restaurant town er south ey jekhane chinese khabar serve hoye
",inform,area,south
HUMAN,portuguese,inform,food,portuguese
BOT,"nandos ekta nice restaurant town er south ey jekhane portuguese khabar serve hoye
",inform,area,south
HUMAN,phone number ta ki,request,slot,phone
BOT,"nandos er phone number holo nandos_phone
",inform,phone,01223 327908
HUMAN,address ta ki,request,slot,addr
BOT,"nandos ekta nice restaurant town er south ey jeta cheap price range ey pore
",inform,area,south
HUMAN,address ta ki,request,slot,addr
HUMAN,"Sure , nandos er address holo nandos_address
",request,slot,phone
HUMAN,goodbye,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta cheap restaurant chai town er west part ey,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , thanh_binh er address holo thanh_binh_address
",inform,phone,01223 362456
HUMAN,eta ki,affirm,,
BOT,"thanh_binh ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,ora ki type er khabar serve kore,request,slot,food
BOT,"thanh_binh vietnamese khabar serve kore
",inform,food,vietnamese
HUMAN,good bye,ack,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
