Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,im looking for an expensive restaurant that serves basque food,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry there is no basque restaurant in the expensive price range
",canthelp,"pricerange, food","expensive, basque"
HUMAN,what about korean food,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul is a great restaurant serving korean food and it is in the expensive price range
",inform,pricerange,expensive
HUMAN,what is the address,request,slot,addr
BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
HUMAN,what is the area,request,slot,addr
BOT,"little_seoul is a nice place in the centre of town
",inform,area,centre
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,find a moderately priced restaurant that serves bask food,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"Sorry there is no basque restaurant in the moderate price range
",canthelp,"pricerange, food","moderate, basque"
HUMAN,what about british food,confirm,food,british
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house is a great restaurant serving british food and it is in the moderate price range
",inform,pricerange,moderate
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of saint_johns_chop_house is saint_johns_chop_house_phone
",inform,phone,01223 353110
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a restaurant in the center of town that serves danish food,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"Sorry there is no danish restaurant in the centre of town
",canthelp,"area, food","centre, danish"
HUMAN,what about european food,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe is a nice restaurant in the centre of town serving european food
",inform,area,centre
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of michaelhouse_cafe is michaelhouse_cafe_phone
",inform,phone,01223 309147
HUMAN,what is the post code,request,slot,postcode
BOT,"The post code of michaelhouse_cafe is michaelhouse_cafe_post_code
",inform,phone,01223 309147
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star is a nice restaurant in the south of town in the cheap price range
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
HUMAN,phone number,ack,,
BOT,"The phone number of the_lucky_star is the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderately priced french food,inform,pricerange,moderate
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"Sorry there is no french restaurant in the moderate price range
",canthelp,"pricerange, food","moderate, french"
HUMAN,any price range,inform,area,dontcare
BOT,"There are restaurants serving french in the moderate price range . What area would you like ?
",impl-conf,pricerange,moderate
HUMAN,any price range,inform,area,dontcare
BOT,"Sorry there is no french restaurant in the moderate price range
",canthelp,"pricerange, food","moderate, french"
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two is a nice restaurant in the north of town serving french food
",inform,area,north
HUMAN,address,ack,,
BOT,"Sure , restaurant_two_two is on restaurant_two_two_address
",inform,phone,01223 351880
HUMAN,phone number,ack,,
BOT,"The phone number of restaurant_two_two is restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i need to find a restaurant in the west part of town,inform,area,west
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a great restaurant
",offer,name,pizza hut cherry hinton
HUMAN,uh whats the price range,reqalts,,
BOT,"pizza_hut_cherry_hinton is in the moderate price range
",inform,pricerange,moderate
HUMAN,i need a cheap restaurant,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"The price range at golden_house is cheap .
",inform,pricerange,cheap
HUMAN,and its in the west part of town,reqalts,,
BOT,"golden_house is a nice place in the centre of town
",inform,area,centre
HUMAN,no i need a restaurant in the west part of town,confirm,area,west
BOT,"thanh_binh is a nice restaurant in the west of town in the cheap price range
",inform,area,west
HUMAN,okay whats the phone number,request,slot,phone
BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
HUMAN,and what kind of food do they serve,inform,name,venue
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,okay thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i need to find a french restaurant,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serves french food .
",inform,food,french
HUMAN,whats the address,request,slot,addr
HUMAN,"Sure , cote is on cote_address
",inform,area,south
HUMAN,and what area is it in,inform,area,east
BOT,"cote is a nice place in the centre of town
",inform,area,centre
HUMAN,ok thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i need a restaurant in the north part of town that serves ko,inform,area,north
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,doesnt matter,inform,this,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,kosher food,inform,food,kosher
HUMAN,<SILENCE>,silence,,
BOT,"Sorry there is no kosher restaurant in the north of town
",canthelp,"area, food","north, kosher"
HUMAN,how about french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two is a nice restaurant in the north of town serving french food
",inform,area,north
HUMAN,and whats the phone number,request,slot,area
BOT,"The phone number of restaurant_two_two is restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,cheap restaurant west part of town,inform,pricerange,cheap
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice restaurant in the west of town in the cheap price range
",inform,area,west
HUMAN,is there anything else,repeat,,
BOT,"You are looking for a restaurant is that right ?
",confirm-domain,,
HUMAN,is there anything else,repeat,,
BOT,"thanh_binh is a nice restaurant in the west of town in the cheap price range
",inform,area,west
HUMAN,what else,repeat,,
BOT,"la_margherita is a nice restaurant in the west of town in the cheap price range
",inform,area,west
HUMAN,what kind of food do they serve,request,slot,food
BOT,"la_margherita serves italian food
",inform,food,italian
HUMAN,what is the address,request,slot,addr
HUMAN,"Sure , la_margherita is on la_margherita_address
",inform,name,la margherita
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,international,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant serves international food .
",inform,food,international
HUMAN,moderately priced,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant is a great restaurant serving international food and it is in the moderate price range
",inform,pricerange,moderate
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of the_varsity_restaurant is the_varsity_restaurant_phone
",inform,phone,01223 356060
HUMAN,good bye,ack,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i want a cheap restaurant,inform,area,west
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,it doesnt matter in the south part of town,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star is a nice restaurant in the south of town in the cheap price range
",inform,area,south
HUMAN,what is the address,request,slot,addr
BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of the_lucky_star is the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,good bye,ack,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,food in the south part of town,confirm,area,south
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,it doesnt matter,inform,this,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,catalan food,inform,food,catalan
HUMAN,<SILENCE>,silence,,
BOT,"Sorry there is no catalan restaurant in the south of town
",canthelp,"area, food","south, catalan"
HUMAN,how about portuguese,reqalts,,
BOT,"peking_restaurant is a nice restaurant in the south of town serving chinese food
",inform,area,south
HUMAN,portuguese,inform,food,portuguese
BOT,"nandos is a nice restaurant in the south of town serving portuguese food
",inform,area,south
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
HUMAN,what is the address,request,slot,addr
BOT,"nandos is a nice restaurant in the south of town in the cheap price range
",inform,area,south
HUMAN,what is the address,request,slot,addr
HUMAN,"Sure , nandos is on nandos_address
",request,slot,phone
HUMAN,goodbye,ack,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i want a cheap restaurant in the west part of town,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice restaurant in the west of town in the cheap price range
",inform,area,west
HUMAN,what is the address,request,slot,addr
BOT,"Sure , thanh_binh is on thanh_binh_address
",inform,phone,01223 362456
HUMAN,what is,affirm,,
BOT,"thanh_binh is a nice restaurant in the west of town in the cheap price range
",inform,area,west
HUMAN,what type of food do they serve,request,slot,food
BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
HUMAN,good bye,ack,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i want a restaurant in the center that serves french food,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serves french food .
",inform,food,french
HUMAN,where is it located,inform,area,north
BOT,"You are looking for a restaurant is that right ?
",confirm-domain,,
HUMAN,yes,request,slot,addr
BOT,"cote serves french food .
",inform,food,french
HUMAN,is it in the center,inform,area,east
BOT,"cote is a nice place in the centre of town
",inform,area,centre
HUMAN,what is the phone number,request,slot,phone
BOT,"The phone number of cote is cote_phone
",inform,phone,01223 311053
HUMAN,what is the price range,request,slot,postcode
BOT,"cote is in the expensive price range
",inform,pricerange,expensive
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i am looking for a cheap restaurant in the east part of town,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock is a nice restaurant in the east of town in the cheap price range
",inform,area,east
HUMAN,what is the address and type of food they serve,request,slot,addr
BOT,"Sure , the_missing_sock is on the_missing_sock_address
",inform,phone,01223 812660
HUMAN,type of food does it serve,request,slot,food
BOT,"the_missing_sock serves international food
",inform,food,international
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
