ID	Value
msd2108	रजवा\N_NN रात\N_NN भर\N_NN साथे\N_NN चलल\V_VM पर\PSP पालकी\N_NN ओली\N_NN के\PSP देख\V_VM न\RP_NEG सकलन\V_VAUX ।\RD_PUNC
msd2109	ऊ\PR_PRP पालकी\N_NN ओली\N_NN रानी\N_NN जब\PR_PRL नदी\N_NN में\PSP नेहाय\V_VM लगल\V_VAUX तब\PR_PRL पालकी\N_NN से\PSP नदी\N_NN तक\RP_RPD परदा\N_NN लगवा\V_VM देलक\V_VAUX ।\RD_PUNC
msd2110	जव\N_NN भी\RP_RPD पालकी\N_NN से\PSP बाहर\N_NN निकले\V_VM तो\PR_PRL परदा\N_NN लगवा\V_VM लेबे\V_VAUX ।\RD_PUNC
msd2111	ई\DM_DMI तरह\RP_RPD राजा\N_NN दिन\N_NN भर\N_NN पालकी\N_NN के\PSP पीछे\N_NN लगल\V_VM रहल\V_VAUX बाकि\CC_CCD ओकरा\PR_PRP देख\V_VM न\RP_NEG सकल\V_VM ।\RD_PUNC
msd2112	आखिर\N_NN राजा\N_NN निरास\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2113	पालकीओली\N_NN के\PSP देखे\N_NN के\PSP जव\N_NN कोई\PR_PRI आसा\N_NN न\RP_NEG रहल\V_VM तब\PR_PRL हार\N_NN पार\N_NN के\PSP रजबा\N_NN अप्पन\PR_PRP घर\N_NN के\PSP ओर\N_NN चले\V_VM ला\PSP मुड़ल\V_VM तो\PR_PRL देखलक\V_VM कि\CC_CCS एगो\QT_QTC पोटरी\N_NN पलकिया\N_NN पर\PSP से\PSP गिरल\V_VM ।\RD_PUNC
msd2114	रजवा\N_NN घूर\N_NN के\PSP ऊ\PR_PRP पोटरिया\N_NN उठा\V_VM के\PSP देखलक\V_VM तो\PR_PRL ओह\N_NN मे\PSP हरदी\N_NN ,\RD_PUNC सुपारी\N_NN ,\RD_PUNC मोती\N_NN आऊ\N_NN कुमकुम\N_NN से\PSP रंगल\N_NN थोड़ा\N_NN सन\N_NN चाउर\N_NN हल\V_VAUX ।\RD_PUNC
msd2115	राजा\N_NN ऊ\PR_PRP सब\QT_QTF के\PSP कोई\PR_PRI मतलब\N_NN न\RP_NEG समझलक\V_VM ।\RD_PUNC
msd2116	बाकि\CC_CCD रजवा\N_NN के\PSP मन\N_NN न\RP_NEG लगे\V_VM ।\RD_PUNC
msd2117	ऊ\PR_PRP बड़ी\JJ उदास\N_NN रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2118	खाना-पीना\N_NN छोड़\V_VM देलक\V_VAUX ।\RD_PUNC
msd2119	रनिया\N_NN पूछे\V_VM तो\PR_PRL बोलबे\V_VM न\RP_NEG करे\V_VAUX ।\RD_PUNC
msd2120	आखिर\N_NN रनिया\N_NN के\PSP ऊ\PR_PRP पोटरिया\N_NN देके\V_VM कहलक\V_VM कि\CC_CCS जब\PR_PRL तक\RP_RPD एकर\N_NN मतलब\N_NN न\RP_NEG जानब\V_VM तव\PR_PRL तक\RP_RPD हमरा\PR_PRP चैन\N_NN न\RP_NEG हे\V_VAUX ।\RD_PUNC
msd2121	रनिमा\N_NN ऊ\PR_PRP पोटरिया\N_NN देख\V_VM के\PSP कहलक\V_VM कि\CC_CCS ई\DM_DMI सब\QT_QTF के\PSP मतलब\N_NN हम\PR_PRP बता\V_VM देव\V_VAUX ।\RD_PUNC
msd2122	अपने\PR_PRP खा-पीअऽ\V_VM ।\RD_PUNC
msd2123	हम\PR_PRP ई\DM_DMI पोटरिया\N_NN देवे\V_VM ओली\N_NN से\PSP भेंट\V_VM भी\RP_RPD करा\V_VM देवो\V_VAUX ।\RD_PUNC
msd2124	राजा\N_NN खयलक-पीलक\V_VM तब\PR_PRL रनिया\N_NN ऊ\PR_PRP पोटरिया\N_NN के\PSP मतलब\N_NN बतावे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2125	रनिया\N_NN कहलक\V_VM कि\CC_CCS हरदी\N_NN के\PSP माने\N_NN हे\V_VAUX कि\CC_CCS पोटरिया\N_NN देवेओली\N_NN हरदी\N_NN नगर\N_NN के\PSP रहेओली\V_VM हे\V_VAUX ।\RD_PUNC
msd2126	मोती\N_NN के\PSP माने\N_NN हे\V_VAUX कि\CC_CCS मोतीकुंअर\N_NNP ओकर\PR_PRP नाम\N_NN हे\V_VM ।\RD_PUNC
msd2127	सुमारी\N_NN के\PSP मतलब\N_NN हे\V_VAUX कि\CC_CCS ओकर\PR_PRP ।\RD_PUNC
msd2128	﻿घर\N_NN के\PSP पास\N_NN सुपारी\N_NN के\PSP पेड़\N_NN हे\V_VM ।\RD_PUNC
msd2129	कुमकुम\N_NN से\PSP रगंल\N_NN चाउर\N_NN के\PSP मतलब\N_NN कि\CC_CCS ऊ\PR_PRP तोरा\PR_PRP चाहऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd2130	रनिया\N_NN कहलक\V_VM कि\CC_CCS जब\PR_PRL रात\N_NN होय\V_VM तो\PR_PRL ओकर\PR_PRP घरे\N_NN चलल\V_VM जाय\V_VAUX ।\RD_PUNC
msd2131	रजवा\N_NN के\PSP ओकरा\PR_PRP से\PSP भेंट\V_VM कयले\N_NN बिना\N_NN चैने\N_NN न\RP_NEG पड़े\V_VM ।\RD_PUNC
msd2132	रजबा\N_NN के\PSP ओकरे\PR_PRP गांव\N_NN में\PSP ससुराली\N_NN हल\V_VM ।\RD_PUNC
msd2133	मोतीकुंअर\N_NNP हरदी\N_NN नगर\N_NN के\PSP एगो\QT_QTC सेठ\N_NN के\PSP लड़की\N_NN हल\V_VM ।\RD_PUNC
msd2134	ऊ\PR_PRP बिआह\N_NN न\RP_NEG करे\V_VM के\PSP ठानले\N_NN हल\V_VAUX ।\RD_PUNC
msd2135	रजवा\N_NN आउ\CC_CCD रनियां\N_NN हरदी\N_NN नगर\N_NN चललन\N_NN ओहनी\N_NN दूनो\QT_QTC नगर\N_NN के\PSP बाहर\N_NN एगो\QT_QTC खंड़हर\N_NN मैं\PSP जा\V_VM के\PSP डेरा\N_NN दे\V_VM देलन\V_VAUX ।\RD_PUNC
msd2136	फिनो\CC_CCD दुनो\QT_QTC सेठ\N_NN के\PSP भेस\N_NN बना\V_VM के\PSP मोतीकुंअर\N_NNP के\PSP दुकान\N_NN पर\PSP पहुंचलन\V_VM ।\RD_PUNC
msd2137	ओकर\PR_PRP बाप\N_NN हीरा-जवाहर\N_NN के\PSP दोकान\N_NN करले\V_VM हल\V_VAUX ।\RD_PUNC
msd2138	दूनो\QT_QTC सेठ\N_NN बहुत\N_NN तरह\RP_RPD के\PSP जवाहरात\N_NN देखलन\V_VM बाकि\CC_CCD एक्को\QT_QTC न\RP_NEG पसंद\N_NN कैलन\V_VM ।\RD_PUNC
msd2139	तब\PR_PRL सेठ\N_NN घरे\N_NN से\PSP दोसर\QT_QTO जवाहरात\N_NN लावे\V_VM गेल\V_VAUX ।\RD_PUNC
msd2140	तब\PR_PRL तक\RP_RPD मोतीकुंअर\N_NNP जे\PR_PRL रजवा\N_NN के\PSP देखलक\V_VM तो\PR_PRL चीन्ह\V_VM गेल\V_VAUX ।\RD_PUNC
msd2141	रजबा\N_NN से\PSP रात\N_NN में\PSP नगर\N_NN के\PSP बाहर\N_NN एगो\QT_QTC मंदिर\N_NN में\PSP मिले\V_VM के\PSP बात\N_NN तैय\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2142	सेठ\N_NN के\PSP एको\N_NN जवाहरात\N_NN पसंद\N_NN न\RP_NEG भेल\V_VM ।\RD_PUNC
msd2143	सेठ\N_NN बढ़िया\JJ समान\N_NN मंगावे\V_VM के\PSP बचन\N_NN देलक\V_VAUX ।\RD_PUNC
msd2144	ओहनी\N_NN दुनो\QT_QTC फिनो\CC_CCD ओही\DM_DMD मकान\N_NN में\PSP चल\V_VM अयलन\V_VAUX ।\RD_PUNC
msd2145	रात\N_NN में\PSP रजवा\N_NN ऊ\PR_PRP मंदिर\N_NN में\PSP पहुंचल\V_VM ।\RD_PUNC
msd2146	दूनो\QT_QTC मे\PSP खुब\RB बातचीत\N_NN चलल\V_VM ।\RD_PUNC
msd2147	नगर\N_NN के\PSP कोतवाल\N_NN इ\DM_DMD दूनो\QT_QTC के\PSP मंदिर\N_NN में\PSP देख\V_VM लेलक\V_VAUX ।\RD_PUNC
msd2148	मंदिर\N_NN के\PSP चारो\QT_QTC ओर\N_NN पहरा\N_NN बइठा\V_VM के\PSP ऊहां\DM_DMD के\PSP राजा\N_NN के\PSP खबर\N_NN देलक\V_VM कि\CC_CCS सती\N_NN माई\N_NN के\PSP मंदिर\N_NN में\PSP कोई\PR_PRI मरद\N_NN के\PSP साथे\N_NN मोतीकुंअर\N_NNP हथ\V_VM ।\RD_PUNC
msd2149	ऊ\PR_PRP राजा\N_NN सुबह\N_NN में\PSP मंदिर\N_NN देखे\V_VM ला\PSP कहलक\V_VM ।\RD_PUNC
msd2150	एन्ने\N_NN ई\DM_DMI राजा\N_NN तो\PR_PRL चारो\QT_QTC ओर\N_NN के\PSP पहरा\N_NN देख\V_VM के\PSP घबरा\V_VM गेल\V_VAUX ।\RD_PUNC
msd2151	आखिर\N_NN मंदिर\N_NN के\PSP पिछला\N_NN दरवाजा\N_NN के\PSP पहरेदार\N_NN के\PSP मिलौलक\V_VM ।\RD_PUNC
msd2152	कहलक\V_VM कि\CC_CCS खंडहर\N_NN के\PSP मकान\N_NN के\PSP पास\N_NN जा\V_VM के\PSP एतना\QT_QTF कह\V_VM दऽ\V_VAUX कि\CC_CCS भाई\N_NN हो\V_VM ।\RD_PUNC
msd2153	केकर\PR_PRQ उंट\N_NN खुल\V_VM गेलहे\V_VAUX ।\RD_PUNC
msd2154	जल्दी\N_NN ले\V_VM आवऽ\V_VAUX न\RP_NEG तो\PR_PRL पकड़ा\V_VM के\PSP राजा\N_NN के\PSP घर\N_NN चल\V_VM जयतो\V_VAUX ।\RD_PUNC
msd2155	रानी\N_NN खंडहर\N_NN में\PSP ई\DM_DMI अवाज\N_NN सुन\V_VM के\PSP समझ\V_VM गेल\V_VAUX कि\CC_CCS राजा\N_NN पर\PSP खतरा\N_NN आ\V_VM गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd2156	तुरत\N_NN पूजा\N_NN के\PSP समान\N_NN आउ\CC_CCD नसा\N_NN देल\V_VM कुछ\QT_QTF लड्डु\N_NN लेके\V_VM ऊ\PR_PRP मंदिर\N_NN में\PSP पहुंच\V_VM गेल\V_VAUX ।\RD_PUNC
msd2157	लेकिन\CC_CCD मंदिर\N_NN के\PSP सिपाही\N_NN ओकरा\PR_PRP रोक\V_VM देलक\V_VAUX ।\RD_PUNC
msd2158	रनिया\N_NN कहलक\V_VM कि\CC_CCS हम\PR_PRP तुरत\N_NN पूजा\N_NN कर\V_VM के\PSP आवऽ\V_VM ही\V_VAUX ।\RD_PUNC
msd2159	ले\V_VAUX पहिले\N_NST ही\RP_RPD परसादी\N_NN ,\RD_PUNC आउ\CC_CCD नसा\N_NN बाला\N_NN लड्डू\N_NN ओकरा\PR_PRP दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd2160	रनिया\N_NN भीतरे\N_NN जाके\N_NN अपनवाली\N_NN साड़ी\N_NN पेन्हा\V_VM के\PSP ओही\DM_DMD रस्ते\N_NN मोतीकुंअर\N_NNP के\PSP मंदिर\N_NN से\PSP निकल\V_VM भागे\V_VM ला\PSP कहलक\V_VM तब\PR_PRL तक\RP_RPD सिपाही\N_NN के\PSP नसा\N_NN आ\V_VM गेल\V_VAUX हल\V_VAUX ।\RD_PUNC
msd2161	मोतीकुअंर\N_NNP मंदिर\N_NN से\PSP निकल\V_VM भागल\V_VAUX ।\RD_PUNC
msd2162	सबेरे\N_NN राजा\N_NN आयल\V_VM तो\PR_PRL देखऽ\V_VM हे\V_VAUX कि\CC_CCS ओकर\PR_PRP बेटी\N_NN आउ\CC_CCD दमाद\N_NN मंदिर\N_NN में\PSP सती\N_NN माता\N_NN के\PSP आगे\N_NN विनती\N_NN करइत\V_VM हे\V_VAUX ।\RD_PUNC
msd2163	रजवा\N_NN आउ\CC_CCD रनिया\N_NN कहलक\V_VM कि\CC_CCS एगो\QT_QTC मनकामना\N_NN पूरा\N_NN करे\V_VM ला\PSP सती\N_NN माई\N_NN के\PSP विनती\N_NN करइत\V_VM ही\V_VAUX ।\RD_PUNC
msd2164	राजा\N_NN अप्पन\PR_PRP बेटी-दमाद\N_NN के\PSP महल\N_NN में\PSP ले\V_VM गेल\V_VAUX ।\RD_PUNC
msd2165	स्ने\N_NN ऊ\PR_PRP कोतवाल\N_NN के\PSP फांसी\N_NN के\PSP खजाय\N_NN भेल\V_VM ।\RD_PUNC
msd2166	बाकि\CC_CCD कोतवाल\N_NN कहे\V_VM कि\CC_CCS हम\PR_PRP मंदिर\N_NN में\PSP मोतीकुंअर\N_NNP के\PSP देखली\V_VM हे\V_VAUX ।\RD_PUNC
msd2167	जब\PR_PRL मोतीकुंअर\N_NNP सती\N_NN माता\N_NN के\PSP जरइत\V_VM दीया\N_NN में\PSP अप्पन\PR_PRP कपड़ा\N_NN जलावे\V_VM आऊ\N_NN न\RP_NEG जले\N_NN तो\PR_PRL हमरा\PR_PRP फांसी\N_NN देल\V_VM जाय\V_VAUX ।\RD_PUNC
msd2168	राजा\N_NN ई\DM_DMI बात\N_NN मान\V_VM लेलक\V_VAUX ।\RD_PUNC
msd2169	मोतीकुंअर\N_NNP के\PSP परीक्षा\N_NN के\PSP दिन\N_NN तैय\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2170	इधर\N_NN रजवा\N_NN आउ\CC_CCD रनिया\N_NN अप्पन\PR_PRP पिता\N_NN के\PSP घर\N_NN से\PSP बिदा\N_NN होके\V_VM फिनो\CC_CCD ओही\DM_DMD खंडहर\N_NN में\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd2171	मोतीकुंअर\N_NNP के\PSP परीक्षा\N_NN के\PSP दिन\N_NN रजवा\N_NN साधु\N_NN के\PSP भेस\N_NN बना\V_VM के\PSP मंदिर\N_NN के\PSP पास\N_NN डेरा\N_NN डाल\V_VM देलक\V_VAUX ।\RD_PUNC
msd2172	मोतीकुंअर\N_NNP के\PSP परीक्षा\N_NN में\PSP जाइत\V_VM समै\N_NN साधु\N_NN पर\PSP नजर\N_NN पड़ल\V_VM ।\RD_PUNC
msd2173	ऊ\PR_PRP साधु\N_NN से\PSP आसीर्वाद\N_NN ला\PSP ओकर\PR_PRP पास\N_NN में\PSP गेलक\V_VM ।\RD_PUNC
msd2174	साधु\N_NN पीठ\N_NN ठोक\V_VM देलक\V_VAUX ।\RD_PUNC
msd2175	फिनो\CC_CCD मोतीकुंअर\N_NNP मंदिर\N_NN मे\PSP जाके\V_VM कहलक\V_VM कि\CC_CCS हे\V_VAUX सती\N_NN माई\N_NN ई\DM_DMI साधु\N_NN के\PSP छोड़\V_VM के\PSP आज\N_NN तक\RP_RPD कोई\PR_PRI मरद\N_NN से\PSP छुअइली\V_VM होय\V_VAUX तो\PR_PRL हमजर\N_NN के\PSP राख\N_NN हो\V_VM जाई\V_VAUX आउ\CC_CCD ऊ\PR_PRP अप्पन\PR_PRP साड़ी\N_NN दीया\N_NN के\PSP ऊपर\N_NN रख\V_VM देलक\V_VAUX बाकि\CC_CCD ओकर\PR_PRP एक\QT_QTC सुता\N_NN भी\RP_RPD न\RP_NEG जरल\V_VM ।\RD_PUNC
msd2176	परीक्षा\N_NN में\PSP ऊ\PR_PRP खरा\N_NN उतर\V_VM गेल\V_VAUX ।\RD_PUNC
msd2177	कोतवाल\N_NN के\PSP फांसी\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2178	कुछ\QT_QTF दिन\N_NN के\PSP बाद\N_NN रजवा\N_NN अउरत\N_NN आउर\CC_CCD रनिया\N_NN सेनापति\N_NN के\PSP भेस\N_NN बना\V_VM के\PSP सेठवा\N_NN के\PSP घरे\N_NN ।\RD_PUNC
msd2179	﻿महादेव\N_NNP के\PSP किरपा\N_NN पहूंचल\V_VM ।\RD_PUNC
msd2180	सेठ\N_NN से\PSP कहलक\V_VM कि\CC_CCS हम\PR_PRP लड़ाई\N_NN पर\PSP जाइत\V_VM ही\V_VAUX ।\RD_PUNC
msd2181	साथे\N_NN अउरत\N_NN के\PSP ले\V_VM जाना\V_VAUX ठीक\JJ नऽ\RP_NEG हे\V_VAUX हमर\PR_PRP औरत\N_NN के\PSP अपने\PR_PRP कुछ\QT_QTF दिन\N_NN अपने\PR_PRP घर\N_NN रखीं\V_VM ।\RD_PUNC
msd2182	लड़ाईं\N_NN से\PSP लौट\V_VM के\PSP हम\PR_PRP एकरा\DM_DMD ले\V_VM जायम\V_VAUX ।\RD_PUNC
msd2183	सेठ\N_NN ऊ\PR_PRP अउरत\N_NN के\PSP भेस\N_NN में\PSP रजवा\N_NN के\PSP रख\V_VM लेलक\V_VAUX ।\RD_PUNC
msd2184	रनिया\N_NN फिनो\CC_CCD खंड़हरे\N_NN में\PSP जाके\V_VM रहे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2185	कुछ\QT_QTF दिन\N_NN के\PSP बाद\N_NN सेठ\N_NN के\PSP बड़का\JJ दमाद\N_NN आयल\V_VM ।\RD_PUNC
msd2186	ऊ\PR_PRP मोतीकुंअर\N_NNP के\PSP साय\N_NN रजवा\N_NN के\PSP खिड़की\N_NN से\PSP देखलक\V_VM आउ\CC_CCD पहनान\V_VM गेल\V_VAUX कि\CC_CCS ई\DM_DMI मरद\N_NN हे\V_VAUX ।\RD_PUNC
msd2187	रजबा\N_NN भी\RP_RPD देखलक\V_VM आउ\CC_CCD सेठ\N_NN के\PSP दमाद\N_NN के\PSP कटार\N_NN से\PSP अयसन\N_NN मारलक\V_VM कि\CC_CCS ओकर\PR_PRP नाके\N_NN कट\V_VM गेल\V_VAUX ।\RD_PUNC
msd2188	नाक\N_NN कटे\V_VM से\PSP सेठ\N_NN के\PSP दमाद\N_NN राते\N_NN मे\PSP लाजे\N_NN भाग\V_VM गेल\V_VAUX ।\RD_PUNC
msd2189	इधर\N_NN रजवा\N_NN के\PSP भी\RP_RPD मोतीकुंअर\N_NNP भगा\V_VM देलक\V_VAUX ।\RD_PUNC
msd2190	राजा\N_NN फिनो\CC_CCD आन\N_NN के\PSP रनिया\N_NN से\PSP सब\QT_QTF बात\N_NN कहलक\V_VM तो\PR_PRL रनिया\N_NN कहकई\V_VM कि\CC_CCS तब\PR_PRL तो\PR_PRL सब\QT_QTF काम\N_NN बनले\V_VM हबऽ\V_VAUX ।\RD_PUNC
msd2191	सुबह\N_NN में\PSP हल्ला\N_NN भेल\V_VM कि\CC_CCS सेठ\N_NN के\PSP दमाद\N_NN सेनापतिया\N_NN के\PSP मेहररुआ\N_NN के\PSP ले\V_VM भगा\V_VM गेलई\V_VAUX ।\RD_PUNC
msd2192	दू-तीन\QT_QTC -\RD_PUNC दिन\N_NN के\PSP बाद\N_NN रनिया\N_NN सेनापति\N_NN के\PSP भेस\N_NN में\PSP सेठ\N_NN के\PSP पास\N_NN पहुंचल\V_VM आउ\CC_CCD कहलक\V_VM कि\CC_CCS अपने\PR_PRP के\PSP आसीर्बाद\N_NN से\PSP लड़ाई\N_NN में\PSP तो\PR_PRL जीत\V_VM के\PSP हम\PR_PRP कुसल\N_NN से\PSP तो\PR_PRL आ\V_VM गेली\V_VAUX ,\RD_PUNC अब\N_NN हमर\PR_PRP धरोहर\N_NN के\PSP लावऽ\V_VM ।\RD_PUNC
msd2193	सेठ\N_NN के\PSP तो\PR_PRL एको\QT_QTC बोलिए\N_NN न\RP_NEG निकले\V_VM ।\RD_PUNC
msd2194	सेठ\N_NN के\PSP मनेजर\N_NN सेनापतिया\N_NN से\PSP सब\QT_QTF बात\N_NN कहलक\V_VM तो\PR_PRL सेनापतिया\N_NN खीस\N_NN से\PSP नाचे\V_VM लगल\V_VAUX ।\RD_PUNC
msd2195	तरवार\N_NN निकाल\V_VM के\PSP ऊ\PR_PRP मारे\V_VM ला\PSP तैयार\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd2196	आखिर\N_NN मनेजर\N_NN के\PSP समझावे\V_VM से\PSP ऊ\PR_PRP सांत\N_NN होयल\V_VM ।\RD_PUNC
msd2197	सेठ\N_NN आउ\CC_CCD मनेजर\N_NN मिल\V_VM के\PSP सेनापतिया\N_NN से\PSP मोतीकुंअर\N_NNP के\PSP सादी\N_NN के\PSP बात\N_NN सोचे\V_VM के\PSP कहलक\V_VM ।\RD_PUNC
msd2198	पहिले\N_NST ऊ\PR_PRP तो\PR_PRL तइया\N_NN न\RP_NEG होवऽ\V_VM हल\V_VAUX ।\RD_PUNC
