ID	Value
msd1117	उहाँ\DM_DMD बुढ़िया\N_NN भिर\N_NN आग\N_NN देख\V_VM के\V_VAUX निहुर\N_NN के\PSP लेवे\V_VM लगलन\V_VAUX तो\PR_PRL दइतिन\N_NN बुढ़िया\N_NN उनकरो\PR_PRP निगल\V_VM गेल\V_VAUX ।\RD_PUNC
msd1118	हार-दाव\N_NN देख\V_VM के\PSP अंत\N_NN में\PSP गुलम\N_NNP पीरसिंह\N_NNP गेलन\V_VM आउ\CC_CCD सुनसान\JJ सहर\N_NN देख\V_VM के\PSP सोचलन\V_VM कि\CC_CCS जरूर\RB कोई\PR_PRI बात\N_NN हे\V_VAUX ।\RD_PUNC
msd1119	एगो\QT_QTC बुढ़िया\N_NN भिरू\PSP आग\N_NN घुआँइत\N_NN देख\V_VM के\V_VAUX समझ\N_NN गेलन\V_VM कि\V_VAUX एकेरे\PR_PRP सब\QT_QTF करमात\N_NN हे\V_VAUX ।\RD_PUNC
msd1120	से\PSP ऊ\PR_PRP आग\N_NN लेइतखनी\V_VM पीछे\N_NN भी\RP_RPD नजर\N_NN रखले\V_VM हलन\V_VAUX ।\RD_PUNC
msd1121	जब\PR_PRL बुढ़िया\N_NN निगले\V_VM खातिर\N_NN चलल\V_VM तो\PR_PRL ऊ\PR_PRP एक\QT_QTC मुक्का\N_NN ओकर\PR_PRP गरदन\N_NN पर\PSP जलन\V_VM तो\PR_PRL झटसिन\RB बघउतसिंह\N_NNP बाहर\N_NN निकललन\V_VM ।\RD_PUNC
msd1122	दुसर\QT_QTO मुक्का\N_NN में\PSP बंसीसिंह\N_NNP निकल\V_VM गेलन\V_VAUX ,\RD_PUNC फिन\CC_CCD तेसर\QT_QTO मुक्का\N_NN मारलन\V_VM तऽ\CC_CCS सहर\N_NN के\PSP दस\QT_QTC -\RD_PUNC बीस\QT_QTC आदमी\N_NN निकललन\V_VM ।\RD_PUNC
msd1123	आऊ\CC_CCD ऊ\PR_PRP सब\QT_QTF हाथ\N_NN जोड़\N_NN के\PSP कहे\V_VM लगलन\V_VAUX कि\CC_CCS सरकार\N_NN आउ\CC_CCD मारीं\V_VM ।\RD_PUNC
msd1124	सहर\N_NN के\PSP सभे\QT_QTF अदमी\N_NN के\PSP एही\DM_DMD निगल\V_VM गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd1125	ई\DM_DMI सुन\V_VM के\V_VAUX दइतिन\N_NN घिघिआयल\V_VM तो\PR_PRL छोड़\V_VM देलन\V_VAUX ।\RD_PUNC
msd1126	बुढ़िया\N_NN उहाँ\DM_DMD से\PSP भाग\V_VM गेल\V_VAUX ।\RD_PUNC
msd1127	तीनों\QT_QTC उहाँ\DM_DMD से\PSP चललन\V_VM ।\RD_PUNC
msd1128	﻿हँसती\JJ परी\N_NN जब\PR_PRL कपिल\N_NNP मुनी\N_NN के\PSP पास\PSP पहुँचलन\V_VM तो\PR_PRL उनकर\PR_PRP लड़की\N_NN मुनी\N_NN के\PSP पंखा\N_NN हउँकइत\V_VM हलन\V_VAUX लड़की\N_NN गुलम\N_NNP पीरसिंह\N_NNP के\PSP सूरत\N_NN देख\V_VM के\V_VAUX मोहित\V_VM हो\V_VM गेलन\V_VAUX आउ\CC_CCD बाम\N_NN के\PSP सूतल\V_VM जान\N_NN के\PSP कहलन\V_VM कि\CC_CCS जान\N_NN देबे\V_VM ला\V_VAUX काहे\V_VM ला\V_VAUX अयलऽ\V_VM हे\V_VAUX ।\RD_PUNC
msd1129	इहां\DM_DMD से\PSP चल\V_VM जा\V_VAUX ,\RD_PUNC नऽ\RP_NEG तो\PR_PRL बाप\N_NN से\PSP लड़े\V_VM पड़तवऽ\V_VAUX ।\RD_PUNC
msd1130	ऊ\PR_PRP नऽ\RP_NEG गेलन\V_VM तो\PR_PRL कपिल\N_NNP मुनी\N_NN उठके\V_VM उनका\PR_PRP से\PSP लड़े\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1131	आठ\QT_QTC दिन\N_NN तक\PSP कोई\PR_PRI नऽ\RP_NEG पटकायल\V_VM नौवाँ\QT_QTC दिन\N_NN मुनी\N_NN पटका\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1132	प्रतिज्ञा\N_NN के\PSP मोताबिक\N_NN कपिल\N_NN मुनी\N_NN अप्पन\PR_PRP बेटी\N_NN के\PSP बिआह\N_NN गुलम\N_NNP पीरसिंह\N_NNP से\PSP कर\V_VM देलन\V_VAUX ।\RD_PUNC
msd1133	गुलम\N_NNP पीरसिंह\N_NNP रोसगद्दी\N_NN करा\V_VM के\V_VAUX घरे\N_NN आ\V_VM गेलन\V_VAUX आउ\CC_CCD खूब\RP_INTF बढ़ियाँ\JJ से\PSP राजपाट\N_NN करे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd1134	एगो\QT_QTC राजा\N_NN के\PSP चार\QT_QTC बेटा\N_NN हलन\V_VAUX ।\RD_PUNC
msd1135	ओहनी\DM_DMD चारो\QT_QTC भाई\N_NN एक\QT_QTC रोज\N_NN जंगल\N_NN में\PSP सिकार\N_NN खेलेगेलन\V_VM ।\RD_PUNC
msd1136	उहाँ\DM_DMD ओहनी\N_NN अप्पन\PR_PRP -\RD_PUNC अप्पन\PR_PRP तीर\N_NN छोड़लन\V_VM ।\RD_PUNC
msd1137	तीन\QT_QTC भाई\N_NN के\PSP तीर\N_NN एक\QT_QTC दने\RP_RPD गेल\V_VAUX आउ\CC_CCD छोटका\JJ के\PSP तीर\N_NN दोसर\QT_QTO दने\N_NN चल\V_VM गेल\V_VAUX ।\RD_PUNC
msd1138	सबहे\N_NN अप्पन\PR_PRP तीर\N_NN के\PSP पता\N_NN लगावे\V_VM ला\V_VAUX चललन\V_VAUX ।\RD_PUNC
msd1139	तीन\QT_QTC भाई\N_NN के\PSP तीर\N_NN के\PSP पता\N_NN तो\PR_PRL चल\V_VM गेल\V_VAUX कि\CC_CCS एगो\QT_QTC राजा\N_NN के\PSP तीन\QT_QTC गो\RP_CL बेटी\N_NN हथ\V_VAUX ओही\N_NN लेले\V_VM हथ\V_VAUX ।\RD_PUNC
msd1140	राजकुमार\N_NN ऊ\PR_PRP राजा\N_NN के\PSP पास\N_NN जाके\V_VM पूछलन\V_VM कि\CC_CCS अपने\PR_PRP के\PSP बेटी\N_NN हमनी\PR_PRP के\PSP तीर\N_NN लेले\V_VM हथ\V_VAUX ।\RD_PUNC
msd1141	ओही\DM_DMD तीर\N_NN ला\PSP हमनी\PR_PRP अयली\V_VM हे\V_VAUX ।\RD_PUNC
msd1142	राजा\N_NN महल\N_NN में\PSP पूछौलन\V_VM तो\PR_PRL पता\N_NN चलल\V_VM कि\CC_CCS ठीक\N_NN उनकर\PR_PRP बेटी\N_NN तीर\N_NN लेले\V_VM हथ\V_VAUX ।\RD_PUNC
msd1143	बाकि\CC_CCD ओहनी\PR_PRP कहलन\N_NN कि\CC_CCS तीर\N_NN तबे\DM_DMD देम\N_NN जब\PR_PRL ओहनी\PR_PRP हमनी\PR_PRP से\PSP सादी\N_NN कर\V_VM लेतन\V_VAUX ।\RD_PUNC
msd1144	तीनो\QT_QTC भाई\N_NN अपने\PR_PRP में\PSP राय\N_NN -\RD_PUNC मसवरा\N_NN करके\V_VM बिआह\N_NN लागी\V_VM तइयार\N_NN हो\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1145	चट\RB मँड़वा\N_NN पट\RB भतवान\N_NN आउ\CC_CCD विआह\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd1146	चारो\QT_QTC भाई\N_NN कुछ\QT_QTF दिन\N_NN उहवाँ\DM_DMD पर\PSP रहलन\V_VM ।\RD_PUNC
msd1147	फिन\CC_CCD रोसगदी\N_NN कराके\V_VM घरे\N_NN चललन\V_VM तब\PR_PRL छोटका\JJ भाई\N_NN सोचलक\V_VM कि\CC_CCS सबहे\QT_QTF भाई\N_NN के\PSP तीर\N_NN मिल\V_VM गेल\V_VAUX आउ\CC_CCD बिआहो\N_NN हो\V_VM गेल\V_VAUX बाकि\CC_CCD हमर\PR_PRP तीरो\N_NN नऽ\RP_NEG मिलल\V_VM ।\RD_PUNC
msd1148	से\PSP तीनो\QT_QTC भाई\N_NN रोसगदी\N_NN करा\V_VM के\PSP घरे\N_NN चल\V_VM गेलन\V_VAUX आउ\CC_CCD छोटका\JJ भाई\N_NN अप्पन\PR_PRP तीर\N_NN खोजे\V_VM चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1149	सगरो\DM_DMD खोजलन\V_VM बाकि\CC_CCD कनहूँ\DM_DMD न\RP_NEG मिलत\V_VM तो\PR_PRL अछता-पछता\V_VM के\V_VAUX रुक\V_VM ,\RD_PUNC बिरीछ\N_NN पर\PSP देखे\V_VM लगलन\V_VAUX तो\PR_PRL लौकल\V_VM कि\V_VAUX एगो\QT_QTC बनरी\N_NN उनकर\PR_PRP तीर\N_NN लेले\V_VM हे\V_VAUX ।\RD_PUNC
msd1150	बनरी\N_NN से\PSP तीर\N_NN ला\PSP खूब\RB घिघियलन\V_VM बाकि\CC_CCD तइयो\N_NN ऊ\PR_PRP तीर\N_NN न\RP_NEG देलक\V_VM ।\RD_PUNC
msd1151	बनरी\N_NN कहलक\V_VM कि\CC_CCS तीन\QT_QTC भाई\N_NN तो\RP_RPD सादी\N_NN करकथुन\V_VM तो\PR_PRL तीर\N_NN मिललइन\V_VM ,\RD_PUNC जब\PR_PRL तूहूँ\PR_PRP हमारा\PR_PRP से\PSP बिआह\N_NN करबऽ\V_VM तऽ\CC_CCS तीर\N_NN देववऽ\V_VM ।\RD_PUNC
msd1152	एतना\DM_DMD सुन\V_VM के\V_VAUX राजा\N_NN के\PSP लड़का\N_NN असमंजस\N_NN में\PSP पड़\V_VM गालन\V_VAUX कि\CC_CCS लोग\N_NN देखतन\V_VM -\RD_PUNC सुनतन\V_VM तो\PR_PRL का\PR_PRQ कहतन\V_VM ।\RD_PUNC
msd1153	फिर\CC_CCD सोचलन\V_VM कि\V_VAUX बोलाय\V_VM से\PSP ,\RD_PUNC गछलेव\V_VM तो\PR_PRL तीर\N_NN दे\V_VM देत\V_VAUX ।\RD_PUNC
msd1154	से\CC_CCD विचार\N_NN करके\V_VM बिआह\N_NN करे\V_VM ला\PSP गछ\V_VM लेलन\V_VAUX ।\RD_PUNC
msd1155	सेकरे\DM_DMD पर\PSP बनरी\N_NN कहलक\V_VM कि\CC_CCS तू\PR_PRP सेनुर\N_NN देवऽ\V_VM तब\PR_PRL तीर\N_NN देबवऽ\V_VM ।\RD_PUNC
msd1156	लचार\N_NN होके\V_VM छोटका\JJ राजकुमार\N_NN सेनुर\N_NN दे\V_VM देलन\V_VAUX ।\RD_PUNC
msd1157	फिन\CC_CCD ऊ\PR_PRP तीर\N_NN दे\V_VM देलक\V_VAUX आउ\CC_CCD कहलक\V_VM कि\CC_CCS अब\DM_DMD हमरा\PR_PRP घरे\N_NN ले\V_VM चलऽ\V_VM ।\RD_PUNC
msd1158	राजकुमार\N_NN कहलन\V_VM कि\V_VAUX चल\V_VM हम\PR_PRP चलइत\V_VM ही\V_VAUX ।\RD_PUNC
msd1159	बनरी\N_NN बोलल\V_VM कि\V_VAUX का\PR_PRQ हम\PR_PRP पैदल\N_NN चलबवऽ\V_VM ।\RD_PUNC
msd1160	राजकुमार\N_NN कहलन\V_VM कि\CC_CCS जंगल\N_NN में\PSP डोली-महाफा\N_NN कहाँ\PR_PRQ से\PSP ले\V_VM अइअऊ\V_VAUX ।\RD_PUNC
msd1161	से\CC_CCD तू\PR_PRP हमर\PR_PRP घोड़ा\N_NN पर\PSP बइठ\V_VM आउ\CC_CCD साथे\PSP चल\V_VM ।\RD_PUNC
msd1162	ऊ\PR_PRP बनरी\N_NN कहलक\V_VM कि\CC_CCS अपने\PR_PRP जरा\N_NN आँख\N_NN बंद\V_VM करीं\V_VAUX ।\RD_PUNC
msd1163	राजकुमार\N_NN आँख\N_NN बंद\V_VM कयलन\V_VAUX तो\PR_PRL तुरंत\RB हीरा\N_NN -\RD_PUNC जवाहरातजड़ल\N_NN डोली-महाफा\N_NN आउ\CC_CCD कहार\N_NN आ\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1164	बनरी\N_NN ओही\DM_DMD पर\PSP चढ़\V_VM गेल\V_VAUX आउ\CC_CCD राजा\N_NN के\PSP बेटा\N_NN ओकर\PR_PRP लिया\V_VM चललन\V_VM ।\RD_PUNC
msd1165	जब\PR_PRL डोली\N_NN दुरा\N_NN पर\PSP पहुँचल\V_VM आउ\CC_CCD अउरत\N_NN ओकरा\PR_PRP उतारे\V_VM लगलन\V_VAUX तो\PR_PRL बनरी\N_NN खोंय\N_NN देन\V_VM कयलक\V_VAUX ।\RD_PUNC
msd1166	सबहे\N_NN डरते-डरते\V_VM ओकरा\PR_PRP डोली\N_NN पर\PSP से\PSP उतार\N_NN देलन\V_VM आउ\CC_CCD हबेली\N_NN में\PSP ले\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1167	﻿राजा\N_NN के\PSP छोटका\JJ लड़का\N_NN जब\PR_PRL भोजन\N_NN करे\V_VM जाथ\V_VM तो\PR_PRL देखथ\V_VM कि\CC_CCS सब\QT_QTF भाई\N_NN के\PSP मेहरारू\N_NN पंखा\N_NN हौक\N_NN के\PSP खिआव\N_NN हथ\N_NN आउ\CC_CCD हमर\PR_PRP बनरी\N_NN खोंय-खोंय\RB करे\V_VM लाऽ\V_VAUX हथ\V_VAUX ।\RD_PUNC
msd1168	एही\DM_DMD खीसे\N_NN ऊ\PR_PRP रोज\N_NN बनरी\N_NN के\PSP दू\QT_QTC -\RD_PUNC चार\QT_QTC डंटा\N_NN आउ\CC_CCD लाती\N_NN मार\V_VM हलन\V_VAUX ।\RD_PUNC
msd1169	बनरी\N_NN सोचे\V_VM कि\CC_CCS कइसन\DM_DMQ बेकृफ\JJ मरद\N_NN से\PSP पाला\N_NN परल\V_VM हे\V_VAUX ।\RD_PUNC
msd1170	एक\QT_QTC रात\N_NN बनरी\N_NN कहलक\V_VM कि\CC_CCS अपने\PR_PRP हमरा\PR_PRP अइसे\RB काहे\CC_CCS मारइत\V_VM रहऽ\V_VAUX ही\V_VAUX ।\RD_PUNC
msd1171	सेकरा\PR_PRL पर\PSP राजा\N_NN के\PSP लड़का\N_NN बोलल\V_VM कि\CC_CCS सबके\N_NN अउरत\N_NN बढ़िया\JJ हथ\N_NN आउ\CC_CCD बढ़िया\JJ से\PSP खिआवऽ\V_VM -\RD_PUNC पिआवऽ\V_VM हथ\V_VAUX ।\RD_PUNC
msd1172	तेकरा\PR_PRL पर\PSP बनरी\N_NN कहलक\V_VM कि\CC_CCS तोरा\PR_PRP हमर\PR_PRP सुरत\N_NN देखे\V_VM के\V_VAUX मन\N_NN हवऽ\V_VAUX ।\RD_PUNC
msd1173	तऽ\CC_CCS जरा\N_NN अपन\PR_PRP आँख\N_NN मुन\V_VM लऽ\V_VAUX ।\RD_PUNC
msd1174	जब\PR_PRL राजा\N_NN के\PSP लड़का\N_NN आँख\N_NN मूनलन\V_VM तो\PR_PRL बनरी\N_NN अप्पन\PR_PRP रूप\N_NN बदललक\V_VM ।\RD_PUNC
msd1175	राजा\N_NN के\PSP लड़का\N_NN देखलन\V_VM तो\PR_PRL ओकर\PR_PRP सूरत\N_NN देख\V_VM के\V_VAUX उनका\PR_PRP गस्ती\N_NN मार\V_VM देलक\V_VAUX ।\RD_PUNC
msd1176	कुछ\QT_QTF देर\N_NN बाद\N_NN होस\N_NN आयल\V_VM तो\PR_PRL बनरी\N_NN कहलक\V_VM कि\CC_CCS पहिलहीं\N_NN न\RP_NEG कहलिवऽ\V_VM हल\V_VAUX कि\CC_CCS हमर\PR_PRP सूरत\N_NN देख\V_VM के\PSP मुरछा\N_NN मार\V_VM देतवऽ\V_VAUX ।\RD_PUNC
msd1177	बनरी\N_NN इन्दरासन\N_NN के\PSP मेठ\N_NN परी\N_NN हल\V_VAUX जेकर\PR_PRL नाम\N_NN हल\V_VAUX हंसती\N_NNP परी\N_NN ।\RD_PUNC
msd1178	फिल\CC_CCD ऊ\PR_PRP तुरंत\RB बनरी\N_NN के\PSP रूप\N_NN में\PSP हो\N_NN गेल\V_VAUX ।\RD_PUNC
msd1179	फिन\CC_CCD तो\PR_PRL राजा\N_NN के\PSP लड़का\N_NN बड़ी\JJ खुस\N_NN भेलन\V_VAUX ।\RD_PUNC
msd1180	एक\QT_QTC दिन\N_NN छोटा\JJ लड़का\N_NN अपन\PR_PRP बाप\N_NN के\PSP साथे\PSP दरबार\N_NN में\PSP बइठल\V_VM हलन\V_VAUX ।\RD_PUNC
msd1181	बात-बात\N_NN में\PSP राजा\N_NN साहब\N_NN कहलन\V_VM कि\CC_CCS सबहे\N_NN बेटा\N_NN तो\PR_PRL अंगेया\N_NN दे\N_NN के\PSP खिलवलन\V_VM बाकि\CC_CCD आज\N_NN तक\PSP तू\PR_PRP बेटा\N_NN कभी\N_NN आंगेया\N_NN माँग\V_VM के\PSP नऽ\RP_NEG खिलवलऽ\V_VM हे\V_VAUX हमरा\PR_PRP ।\RD_PUNC
msd1182	हमरा\PR_PRP लचार\N_NN होके\V_VM मुँह\N_NN खोले\V_VM पड़\V_VAUX गाल\V_VAUX ।\RD_PUNC
msd1183	छोटका\JJ बेटा\N_NN तनी\QT_QTF देर\N_NN चुप\N_NN रहलऽ\V_VM फिर\CC_CCD कहलक\V_VM कि\CC_CCS बापजान\N_NN आज\N_NN तोरा\PR_PRP अंगेया\N_NN हे\V_VAUX ।\RD_PUNC
msd1184	एतना\QT_QTF कहके\N_NN छोटका\JJ बेटा\N_NN घरे\N_NN से\PSP भाग\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1185	ई\DM_DMI सबहे\N_NN बात\N_NN बनरी\N_NN के\PSP मालूम\N_NN हो\V_VM गेल\V_VAUX ।\RD_PUNC
msd1186	ऊ\PR_PRP नउवा\N_NN के\PSP बोला\V_VM के\V_VAUX कहलन\V_VM कि\CC_CCS गाँव\N_NN -\RD_PUNC घर\N_NN के\PSP सब\QT_QTF परजा\N_NN के\PSP कह\V_VM दे\V_VAUX कि\CC_CCS छोटका\JJ राजा\N_NN के\PSP तरफ\N_NN से\PSP अंगेया\N_NN हे\V_VAUX ।\RD_PUNC
msd1187	बनरी\N_NN अमन\N_NN कोठरी\N_NN में\PSP तीन\QT_QTC सौ\QT_QTC साठो\QT_QTC परी\N_NN के\PSP बोलौलक\V_VM आउ\CC_CCD छप्पन\QT_QTC प्रकार\N_NN के\PSP तरकारी\N_NN बनौलक\V_VM ,\RD_PUNC सात\QT_QTC रंग\N_NN के\PSP मेवा\N_NN -\RD_PUNC मिठाई\N_NN ।\RD_PUNC
msd1188	फिन\CC_CCD राजा\N_NN के\PSP बोलौलक\V_VM ।\RD_PUNC
msd1189	बनरी\N_NN भंडारी\N_NN बनल\V_VM अउ\CC_CCD तीन\QT_QTC सौ\QT_QTC साठो\QT_QTC परी\N_NN के\PSP भोजन\N_NN परोसे\V_VM ला\V_VAUX लगौलक\V_VM ।\RD_PUNC
msd1190	जब\PR_PRL राजा\N_NN भोजन\N_NN करे\V_VM लगलन\V_VAUX तो\PR_PRL असमंजस\N_NN में\PSP पड़\V_VM गेलन\V_VAUX कि\CC_CCS कहवाँ\DM_DMQ से\PSP एतना\QT_QTF सुन्नर-सुन्नर\JJ लड़की\N_NN से\PSP विआह\N_NN करलक\V_VM हे\V_VAUX ।\RD_PUNC
msd1191	एतना\RB बढ़िया\JJ भोजन\N_NN करके\V_VM राजा\N_NN सोचइत\V_VM हथ\V_VAUX कि\CC_CCS एतना\RB बढ़िया\JJ भोजन\N_NN तो\PR_PRL कभी\N_NN देखली\V_VM -\RD_PUNC सुनली\V_VM न\RP_NEG हले\V_VAUX ।\RD_PUNC
msd1192	राजा\N_NN के\PSP खयला\V_VM के\V_VAUX बाद\N_NN सब\QT_QTF परजा\N_NN के\PSP बोला\V_VM के\PSP सोना\N_NN के\PSP परात\N_NN ,\RD_PUNC लोटा\N_NN -\RD_PUNC गिलास\N_NN आउ\CC_CCD तस्तरी\N_NN में\PSP सबहे\QT_QTF चीज\N_NN परोसलक\V_VM ।\RD_PUNC
msd1193	सबहे\N_NN परजा\N_NN खाके\V_VM थई-थई\N_NN हो\V_VM गेलन\V_VAUX आउ\CC_CCD कहे\V_VM लगलन\V_VAUX कि\CC_CCS अइसन\DM_DMD भोजन\N_NN तो\PR_PRL कहिनो\N_NN न\RP_NEG खयली\V_VM हल\V_VAUX ।\RD_PUNC
msd1194	सब\QT_QTF लोग\N_NN खा\V_VM -\RD_PUNC पी\V_VM लेलन\V_VAUX तो\PR_PRL कहल\V_VM गेल\V_VAUX कि\CC_CCS सब\QT_QTF अप्पन\PR_PRP -\RD_PUNC अप्पन\PR_PRP खायल\V_VM छीपा\N_NN -\RD_PUNC लोटा\N_NN -\RD_PUNC बर्तन\N_NN के\PSP लेले\V_VM जाथ\V_VAUX ।\RD_PUNC
msd1195	परजा\N_NN लोग\N_NN सोना\N_NN के\PSP बरतन\N_NN लेके\V_VM खुसी-खुसी\N_NN थई-थई\N_NN होइत\V_VM घरे\N_NN चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd1196	जब\PR_PRL साँझ\N_NN खानी\N_NN छोटका\JJ राजकुमार\N_NN घरे\N_NN घुरल\N_NN आवइत\V_VM हलन\V_VAUX तब\PR_PRL परजा\N_NN से\PSP सुनलन\N_NN कि\CC_CCS अपने\PR_PRP के\PSP औरत\N_NN आज\N_NN एतना\RB बढ़िया\JJ चीज\N_NN खाय\V_VM ला\PSP देलन\N_NN किओइसन\DM_DMD आज\N_NN तक\PSP हमनी\PR_PRP न\RP_NEG देखली\V_VM -\RD_PUNC सुनली\V_VM हल\V_VAUX ।\RD_PUNC
msd1197	छोटका\JJ लड़का\N_NN मजाक\N_NN समझ\V_VM के\V_VAUX खिसिअयलन\V_VM बाकि\CC_CCD घरे\N_NN अयलन\V_VM तो\PR_PRL सब\QT_QTF बात\N_NN सच\N_NN मालुम\N_NN भेल\V_VAUX ।\RD_PUNC
