Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"la_margherita na phone number la_margherita_phone che .
",inform,phone,01223 315232
HUMAN,okay thank u and aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane joea chhe ek rest te sodho,ack,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,aa vietnamese,inform,food,vietnamese
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys ek mahan restaurant chhe
",offer,name,frankie and bennys
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh serve kare chhe vietnamese food
",inform,food,vietnamese
HUMAN,uh,repeat,,
BOT,"Hu tamne biji koi madad kari saku ?
",reqmore,,
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh serve kare chhe vietnamese food
",inform,food,vietnamese
HUMAN,biju,thankyou,,
BOT,"Hu tamne biji koi madad kari saku ?
",reqmore,,
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"curry_king serve kare chhe indian food
",inform,food,indian
HUMAN,vietnamese food,inform,food,vietnamese
BOT,"thanh_binh serve kare chhe vietnamese food
",inform,food,vietnamese
HUMAN,phone number,ack,,
BOT,"thanh_binh na phone number thanh_binh_phone che .
",inform,phone,01223 362456
HUMAN,post code,affirm,,
BOT,"thanh_binh na post code chhe thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,okay thank u and aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,"Hum ek expensive restaurant shodhi rahyo chun , je portuguese food serve kare che .",inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"sorry , expensive price range ma koi pan portuguese restaurant nathi .
",canthelp,"pricerange, food","expensive, portuguese"
HUMAN,italian food vishe su chhe,confirm,food,italian
HUMAN,<SILENCE>,silence,,
BOT,"stazione_restaurant_and_coffee_bar chhe ek mahan restaurant je italian food serve kare ane te chhe expensive price range ma
",inform,pricerange,expensive
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , stazione_restaurant_and_coffee_bar ich stazione_restaurant_and_coffee_bar_address ma che .
",inform,phone,01223 352607
HUMAN,phone number su chhe,request,slot,phone
BOT,"stazione_restaurant_and_coffee_bar na phone number stazione_restaurant_and_coffee_bar_phone che .
",inform,phone,01223 352607
HUMAN,area su chhe,request,slot,addr
BOT,"stazione_restaurant_and_coffee_bar chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,Hu shodhi rahyo chu ek expensive restaurant je basque food serves kare che .,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry tyan expensive price range ma basque restaurant nathi .
",canthelp,"pricerange, food","expensive, basque"
HUMAN,korean food vishe su chhe,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul chhe ek mahan restaurant je korean food serve kare ane te chhe expensive price range ma
",inform,pricerange,expensive
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , little_seoul ich little_seoul_address ma che .
",inform,phone,01223 308681
HUMAN,area su chhe,request,slot,addr
BOT,"little_seoul chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,shodho ek moderately price nu restaurant je bask food serve kare chhe,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"Sorry tyan moderate price range ma basque restaurant nathi .
",canthelp,"pricerange, food","moderate, basque"
HUMAN,british food vishe su chhe,confirm,food,british
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house chhe ek mahan restaurant je british food serve kare ane te chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,phone number su chhe,request,slot,phone
BOT,"saint_johns_chop_house na phone number saint_johns_chop_house_phone che .
",inform,phone,01223 353110
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu joe rahyo chhu ek restaurant center of town ma je danish food serve kare mate,inform,area,centre
HUMAN,<SILENCE>,silence,,
BOT,"sorry centre of town ma danish restaurant nathi
",canthelp,"area, food","centre, danish"
HUMAN,european food vishe su chhe,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe ek sundar restaurant centre of town ma je european food serve kare
",inform,area,centre
HUMAN,phone number su chhe,request,slot,phone
BOT,"michaelhouse_cafe na phone number michaelhouse_cafe_phone che .
",inform,phone,01223 309147
HUMAN,post code su chhe,request,slot,postcode
BOT,"michaelhouse_cafe nu post code michaelhouse_cafe_post_code chhe
",inform,phone,01223 309147
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ek sundar restaurant chhe south of town ma cheap price range ma
",inform,area,south
HUMAN,Address,ack,,
BOT,"Sure , the_lucky_star ich the_lucky_star_address ma che .
",inform,phone,01223 244277
HUMAN,phone number,ack,,
BOT,"the_lucky_star na phone number the_lucky_star_phone che .
",inform,phone,01223 244277
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,moderate kimmata french food,inform,pricerange,moderate
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"sorry , moderate price range ma koi pan french restaurant nathi .
",canthelp,"pricerange, food","moderate, french"
HUMAN,koipan price range,inform,area,dontcare
BOT,"french seva apta moderate price range ma restaurants che .tamne kayo area gamse ?
",impl-conf,pricerange,moderate
HUMAN,koipan price range,inform,area,dontcare
BOT,"sorry , moderate price range ma koi pan french restaurant nathi .
",canthelp,"pricerange, food","moderate, french"
HUMAN,expensive,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ek sundar restaurant north of town ma je french food serve kare
",inform,area,north
HUMAN,Address,ack,,
BOT,"Sure , restaurant_two_two ich restaurant_two_two_address ma che .
",inform,phone,01223 351880
HUMAN,phone number,ack,,
BOT,"restaurant_two_two na phone number restaurant_two_two_phone che .
",inform,phone,01223 351880
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mare west part of town ma restaurant sodhvi joiye,inform,area,west
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton ek mahan restaurant chhe
",offer,name,pizza hut cherry hinton
HUMAN,"Uh , price range sum che ?",reqalts,,
BOT,"pizza_hut_cherry_hinton chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,mane cheap restaurant ni jarur chhe,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"golden_house par price range cheap chhe .
",inform,pricerange,cheap
HUMAN,ane temna west part of town ma,reqalts,,
BOT,"golden_house chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,na mane aa west ma restaurant joiye che,confirm,area,west
BOT,"thanh_binh ek sundar restaurant chhe west of town ma cheap price range ma
",inform,area,west
HUMAN,okay phone number su che,request,slot,phone
BOT,"thanh_binh na phone number thanh_binh_phone che .
",inform,phone,01223 362456
HUMAN,ane kai type no food te serve kare che,inform,name,venue
BOT,"thanh_binh serve kare chhe vietnamese food
",inform,food,vietnamese
HUMAN,okay thank u and aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mare french restaurant sodhvani jarur chhe,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serve kare chhe french food
",inform,food,french
HUMAN,address su che,request,slot,addr
HUMAN,"Sure , cote ich cote_address ma che .
",inform,area,south
HUMAN,ane aa kai area ma che,inform,area,east
BOT,"cote chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,okay thank you aavjo,bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,Mane gam na north ae part ma restaurant joyiye che,inform,area,north
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,Chinta no koi vishay nathi,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,kosher food,inform,food,kosher
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , north of town ma koi kosher restaurant nathi
",canthelp,"area, food","north, kosher"
HUMAN,french vishe su chhe,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ek sundar restaurant north of town ma je french food serve kare
",inform,area,north
HUMAN,ane su chhe phone number,request,slot,area
BOT,"restaurant_two_two na phone number restaurant_two_two_phone che .
",inform,phone,01223 351880
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,west part of town ma cheap restaurant,inform,pricerange,cheap
BOT,"tamre mind ma kona part of town che ?
",request,slot,area
HUMAN,west,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek sundar restaurant chhe west of town ma cheap price range ma
",inform,area,west
HUMAN,Biju kasu che tya .,repeat,,
BOT,"Tame restaurant shodhi rahya chho , right ?
",confirm-domain,,
HUMAN,Biju kasu che tya .,repeat,,
BOT,"thanh_binh ek sundar restaurant chhe west of town ma cheap price range ma
",inform,area,west
HUMAN,beeju su,repeat,,
BOT,"la_margherita ek sundar restaurant chhe west of town ma cheap price range ma
",inform,area,west
HUMAN,kaya type no khavanu serve kare che ae,request,slot,food
BOT,"la_margherita serve kare chhe italian food
",inform,food,italian
HUMAN,address su chhe,request,slot,addr
HUMAN,"Sure , la_margherita ich la_margherita_address ma che .
",inform,name,la margherita
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,international,inform,food,international
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant serve kare chhe international food
",inform,food,international
HUMAN,Moderately priced .,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"the_varsity_restaurant chhe ek mahan restaurant je international food serve kare ane te chhe moderate price range ma
",inform,pricerange,moderate
HUMAN,phone number su chhe,request,slot,phone
BOT,"the_varsity_restaurant na phone number the_varsity_restaurant_phone che .
",inform,phone,01223 356060
HUMAN,good bye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mahre cheap restaurant joye che .,inform,area,west
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,south part of town ma te vandho nathi .,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star ek sundar restaurant chhe south of town ma cheap price range ma
",inform,area,south
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , the_lucky_star ich the_lucky_star_address ma che .
",inform,phone,01223 244277
HUMAN,phone number su chhe,request,slot,phone
BOT,"the_lucky_star na phone number the_lucky_star_phone che .
",inform,phone,01223 244277
HUMAN,good bye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,foodsouth part of town ma,confirm,area,south
BOT,"Su tame cheap , moderate , ke expensive price range mathi kai pasand karso ?
",request,slot,pricerange
HUMAN,Te koi babat nathi,inform,this,dontcare
BOT,"Tamne kya prakar nu food gamse ?
",request,slot,food
HUMAN,catalan food,inform,food,catalan
HUMAN,<SILENCE>,silence,,
BOT,"Sorry tyan south town ma catalan restaurant nathi .
",canthelp,"area, food","south, catalan"
HUMAN,portuguese vishe su chhe,reqalts,,
BOT,"peking_restaurant ek sundar restaurant south of town ma je chinese food serve kare
",inform,area,south
HUMAN,portuguese,inform,food,portuguese
BOT,"nandos ek sundar restaurant south of town ma je portuguese food serve kare
",inform,area,south
HUMAN,phone number su chhe,request,slot,phone
BOT,"nandos na phone number nandos_phone che .
",inform,phone,01223 327908
HUMAN,address su chhe,request,slot,addr
BOT,"nandos ek sundar restaurant chhe south of town ma cheap price range ma
",inform,area,south
HUMAN,address su chhe,request,slot,addr
HUMAN,"Sure , nandos ich nandos_address ma che .
",request,slot,phone
HUMAN,goodbye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane town na west bhaag ma cheap restaurant joiye che,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek sundar restaurant chhe west of town ma cheap price range ma
",inform,area,west
HUMAN,address su chhe,request,slot,addr
BOT,"Sure , thanh_binh ich thanh_binh_address ma che .
",inform,phone,01223 362456
HUMAN,su chhe,affirm,,
BOT,"thanh_binh ek sundar restaurant chhe west of town ma cheap price range ma
",inform,area,west
HUMAN,teo kaya prakar na food ni seva ape chhe,request,slot,food
BOT,"thanh_binh serve kare chhe vietnamese food
",inform,food,vietnamese
HUMAN,good bye,ack,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,mane madhya ma french khorak apti restaurant joyye che,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"cote serve kare chhe french food
",inform,food,french
HUMAN,te kae jagya a chhe,inform,area,north
BOT,"Tame restaurant shodhi rahya chho , right ?
",confirm-domain,,
HUMAN,haan,request,slot,addr
BOT,"cote serve kare chhe french food
",inform,food,french
HUMAN,te center ma che,inform,area,east
BOT,"cote chhe ek sundar place centre part of town ma
",inform,area,centre
HUMAN,phone number su chhe,request,slot,phone
BOT,"cote na phone number cote_phone che .
",inform,phone,01223 311053
HUMAN,price range su chhe,request,slot,postcode
BOT,"cote chhe expensive price range ma
",inform,pricerange,expensive
HUMAN,"Thank you , good bye .",bye,,
BOT,"tamaru swagat chhe
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Namaskar , padharo Cambridge restaurant system taraf . Tame area , price range athva food type dvara restaurant mate puchi sako chho .
",welcomemsg,,
HUMAN,hu east part of town ma cheap restaurant sodhi rahyo chhu,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock ek sundar restaurant chhe east of town ma cheap price range ma
",inform,area,east
HUMAN,temnu address ane seva apta food na prakar su chhe,request,slot,addr
BOT,"Sure , the_missing_sock ich the_missing_sock_address ma che .
",inform,phone,01223 812660
HUMAN,food na prakar te seva apse,request,slot,food
BOT,"the_missing_sock serve kare chhe international food
",inform,food,international
